epoch,coord_mode,input_projection_mode,p,K,d_mlp,ell_global,ell_neuron,ell_abs,ell_global_norm,ell_neuron_norm,ell_abs_norm,sum_alpha2beta2,coherence_in_mean,coherence_out_mean,coherence_mean,coherence_in_weighted,coherence_out_weighted,coherence_joint_weighted,H_in,H_out,top1_in,top2_in,top1_out,top2_out,param_norm_model,train_accuracy,test_accuracy
25600,raw,direct_vocab,23,11,512,0.026563813909888268,-0.011910613626241684,0.015704641118645668,0.06104504317045212,-0.02737121656537056,0.03609009087085724,0.43515104055404663,0.02146477811038494,0.047125592827796936,0.03429518640041351,0.021291149780154228,0.04728078469634056,0.03429171442985535,2.397404193878174,2.3975846767425537,0.09608711302280426,0.19131529331207275,0.09380090236663818,0.187272310256958,48.49838789000813,1.0,0.9774436090225563
25800,raw,direct_vocab,23,11,512,0.027999211102724075,-0.01191997341811657,0.015693603083491325,0.0643792673945427,-0.02740788459777832,0.03608468174934387,0.434910386800766,0.02143498696386814,0.047118041664361954,0.03427651524543762,0.021261196583509445,0.04727273806929588,0.03427303209900856,2.3974030017852783,2.397584915161133,0.09608890116214752,0.19132009148597717,0.09379170089960098,0.18726079165935516,48.49127559256149,1.0,0.9774436090225563
26000,raw,direct_vocab,23,11,512,0.029630139470100403,-0.011927110143005848,0.01568458043038845,0.06816499680280685,-0.027438664808869362,0.036082834005355835,0.43468260765075684,0.021402062848210335,0.047124601900577545,0.034263331443071365,0.021228082478046417,0.04727890342473984,0.03425994887948036,2.397402048110962,2.397585391998291,0.09608916193246841,0.19132451713085175,0.09378256648778915,0.18725258111953735,48.48453865183467,1.0,0.9774436090225563
26200,raw,direct_vocab,23,11,512,0.031320907175540924,-0.011933844536542892,0.01567617617547512,0.07209125906229019,-0.027468102052807808,0.036081817001104355,0.43446192145347595,0.021381188184022903,0.04713618382811546,0.03425868600606918,0.021207062527537346,0.04729017615318298,0.034255318343639374,2.3974010944366455,2.397585868835449,0.09609020501375198,0.19132664799690247,0.09377481788396835,0.18724462389945984,48.478018587116495,1.0,0.9774436090225563
26400,raw,direct_vocab,23,11,512,0.03315143659710884,-0.011942500248551369,0.015666212886571884,0.07634172588586807,-0.027501404285430908,0.036076437681913376,0.4342505633831024,0.021362895146012306,0.0471668504178524,0.03426487371325493,0.021188724786043167,0.04732056334614754,0.034261517226696014,2.397400379180908,2.39758563041687,0.09609344601631165,0.191329687833786,0.09376779943704605,0.18723668158054352,48.47178222301095,1.0,0.9774436090225563
26600,raw,direct_vocab,23,11,512,0.035236552357673645,-0.011951318942010403,0.01565690152347088,0.08118218183517456,-0.027534877881407738,0.03607224300503731,0.43404293060302734,0.0213446207344532,0.04718771204352379,0.034266166388988495,0.02117053233087063,0.0473410040140152,0.034262944012880325,2.397399663925171,2.397585868835449,0.09609769284725189,0.19133633375167847,0.09376201033592224,0.1872282326221466,48.465655879237694,1.0,0.9774436090225563
26800,raw,direct_vocab,23,11,512,0.036559052765369415,-0.011958378367125988,0.015649009495973587,0.0842670127749443,-0.027563538402318954,0.03607027977705002,0.43384772539138794,0.021325208246707916,0.047202035784721375,0.034263622015714645,0.021151268854737282,0.04735511168837547,0.034260619431734085,2.3973987102508545,2.3975863456726074,0.0961008071899414,0.19134235382080078,0.093757264316082,0.1872226893901825,48.4598524533937,1.0,0.9774436090225563
27000,raw,direct_vocab,23,11,512,0.03713928908109665,-0.01196364313364029,0.015645625069737434,0.08564207702875137,-0.02758779749274254,0.03607833757996559,0.43365705013275146,0.021306557580828667,0.047217465937137604,0.03426201269030571,0.021132996305823326,0.04737045615911484,0.03425947576761246,2.39739727973938,2.3975861072540283,0.09610377997159958,0.19134920835494995,0.09375566244125366,0.18722185492515564,48.454198230616456,1.0,0.9774436090225563
27200,raw,direct_vocab,23,11,512,0.03789719194173813,-0.011960010044276714,0.015640096738934517,0.0874277800321579,-0.027591414749622345,0.03608127310872078,0.4334685206413269,0.021284516900777817,0.04723641648888588,0.03426046669483185,0.02111140824854374,0.047389063984155655,0.03425820544362068,2.3973960876464844,2.3975861072540283,0.09610743075609207,0.19135937094688416,0.09375278651714325,0.18721944093704224,48.448623974670966,1.0,0.9774436090225563
27400,raw,direct_vocab,23,11,512,0.03818371146917343,-0.01195862889289856,0.015638185665011406,0.08812734484672546,-0.027600307017564774,0.03609266132116318,0.4332788288593292,0.021264387294650078,0.047265276312828064,0.034264832735061646,0.02109183557331562,0.04741772264242172,0.03426293283700943,2.397395610809326,2.39758563041687,0.09610995650291443,0.1913662850856781,0.09375011920928955,0.18721626698970795,48.44304025775078,1.0,0.9774436090225563
27600,raw,direct_vocab,23,11,512,0.03845706954598427,-0.011963692493736744,0.01563667133450508,0.08879396319389343,-0.02762310579419136,0.036103688180446625,0.433104544878006,0.02124764211475849,0.04730957746505737,0.03427860885858536,0.021075433120131493,0.04746176674962044,0.034276898950338364,2.3973939418792725,2.397585391998291,0.09611183404922485,0.1913766860961914,0.0937492623925209,0.1872144639492035,48.43787298243493,1.0,0.9774436090225563
27800,raw,direct_vocab,23,11,512,0.03839852288365364,-0.011967593804001808,0.015636742115020752,0.08869557827711105,-0.027643581852316856,0.03611883521080017,0.43292486667633057,0.02122798003256321,0.047325871884822845,0.03427692502737045,0.021055977791547775,0.0474775992333889,0.034275222569704056,2.397393226623535,2.397585391998291,0.09611474722623825,0.19138836860656738,0.0937475711107254,0.18721282482147217,48.43255267073092,1.0,0.9774436090225563
28000,raw,direct_vocab,23,11,512,0.03916466236114502,-0.011966213583946228,0.015630440786480904,0.09050332754850388,-0.027652021497488022,0.03611946851015091,0.43274280428886414,0.021212054416537285,0.04732296243309975,0.03426750749349594,0.02104017324745655,0.04747404158115387,0.034265827387571335,2.3973922729492188,2.397585153579712,0.09611918032169342,0.19139644503593445,0.0937439426779747,0.18721050024032593,48.42720530721536,1.0,0.9774436090225563
28200,raw,direct_vocab,23,11,512,0.040304671972990036,-0.011960954405367374,0.01562698930501938,0.0931764468550682,-0.027651365846395493,0.0361265130341053,0.4325628876686096,0.021213911473751068,0.04734532907605171,0.03427962213754654,0.02104218676686287,0.04749562218785286,0.03427804261445999,2.3973917961120605,2.397585391998291,0.09612417966127396,0.1914016753435135,0.09373962134122849,0.1872091293334961,48.42195441063188,1.0,0.9774436090225563
28400,raw,direct_vocab,23,11,512,0.041791513562202454,-0.011954118497669697,0.015616410411894321,0.09665217250585556,-0.027646558359265327,0.03611642122268677,0.43239083886146545,0.021211571991443634,0.047371432185173035,0.034291502088308334,0.021039901301264763,0.04752080515027046,0.03429000824689865,2.3973910808563232,2.39758563041687,0.09612662345170975,0.19141104817390442,0.09373551607131958,0.18720632791519165,48.416929855988265,1.0,0.9774436090225563
28600,raw,direct_vocab,23,11,512,0.04337746277451515,-0.011951967142522335,0.015607091598212719,0.10035831481218338,-0.027652131393551826,0.03610864654183388,0.43222588300704956,0.021199727430939674,0.04738660901784897,0.03429316729307175,0.021028244867920876,0.04753532633185387,0.03429177403450012,2.397390127182007,2.397585868835449,0.09613166749477386,0.19142292439937592,0.09373249858617783,0.18720480799674988,48.41207876261034,1.0,0.9774436090225563
28800,raw,direct_vocab,23,11,512,0.04475496709346771,-0.011950756423175335,0.015599059872329235,0.10358402878046036,-0.027659667655825615,0.03610355779528618,0.43206435441970825,0.021186422556638718,0.04740631580352783,0.034296371042728424,0.021014874801039696,0.04755452647805214,0.03429495543241501,2.3973894119262695,2.3975861072540283,0.09613718092441559,0.19143447279930115,0.0937284305691719,0.18720442056655884,48.407362095843695,1.0,0.9774436090225563
29000,raw,direct_vocab,23,11,512,0.04592778533697128,-0.011946288868784904,0.015588685870170593,0.10633797943592072,-0.027659600600600243,0.03609295189380646,0.4319038689136505,0.02117261104285717,0.04742183908820152,0.03429722413420677,0.021001070737838745,0.047569479793310165,0.03429584205150604,2.397388458251953,2.3975865840911865,0.09614371508359909,0.19144728779792786,0.09372473508119583,0.1872042417526245,48.40266010130861,1.0,0.9774436090225563
29200,raw,direct_vocab,23,11,512,0.04670298844575882,-0.01194358803331852,0.01558011770248413,0.10817176103591919,-0.027663305401802063,0.036086101084947586,0.4317484200000763,0.021151283755898476,0.04743657261133194,0.03429392725229263,0.020979804918169975,0.047583747655153275,0.03429264575242996,2.3973875045776367,2.3975870609283447,0.09614790976047516,0.19145771861076355,0.09372241050004959,0.18720605969429016,48.3980875441343,1.0,0.9774436090225563
29400,raw,direct_vocab,23,11,512,0.04761325195431709,-0.011943533085286617,0.015573290176689625,0.11031834036111832,-0.027672773227095604,0.03608280047774315,0.4315986931324005,0.02113146334886551,0.04744838550686836,0.034289926290512085,0.020959895104169846,0.04759503901004791,0.03428860753774643,2.3973870277404785,2.397587299346924,0.09615259617567062,0.19146768748760223,0.09371928125619888,0.1872054487466812,48.39364698345616,1.0,0.9774436090225563
29600,raw,direct_vocab,23,11,512,0.04834389686584473,-0.011942684650421143,0.01556926965713501,0.11204957216978073,-0.027680283412337303,0.036085836589336395,0.4314509630203247,0.021121274679899216,0.047452010214328766,0.03428664058446884,0.02094942517578602,0.047597967088222504,0.03428521007299423,2.3973865509033203,2.397587776184082,0.09615756571292877,0.1914772391319275,0.09371508657932281,0.18720124661922455,48.38927412749583,1.0,0.9774436090225563
29800,raw,direct_vocab,23,11,512,0.04901499301195145,-0.011941520497202873,0.01556551456451416,0.11364378780126572,-0.027687029913067818,0.036089446395635605,0.4313037693500519,0.021109996363520622,0.04746779426932335,0.03428889438509941,0.02093794383108616,0.04761318489909172,0.034287359565496445,2.397386074066162,2.3975884914398193,0.09616325795650482,0.1914878487586975,0.09370993077754974,0.18719659745693207,48.384941242730676,1.0,0.9774436090225563
30000,raw,direct_vocab,23,11,512,0.049305398017168045,-0.011938040144741535,0.015562440268695354,0.11435344070196152,-0.027687760069966316,0.03609379008412361,0.43116670846939087,0.0210989098995924,0.04748654365539551,0.03429272770881653,0.02092684619128704,0.04763147979974747,0.03429107367992401,2.397385597229004,2.3975889682769775,0.0961688682436943,0.1914956420660019,0.09370438009500504,0.1871921569108963,48.380891820628676,1.0,0.9774436090225563
30200,raw,direct_vocab,23,11,512,0.04984188824892044,-0.01193215698003769,0.015559419989585876,0.1156332790851593,-0.027682628482580185,0.03609788417816162,0.431034117937088,0.021086914464831352,0.04752392694354057,0.03430541977286339,0.020914830267429352,0.04766841605305672,0.03430365025997162,2.397385358810425,2.3975894451141357,0.09617351740598679,0.19150006771087646,0.09369876235723495,0.18718524277210236,48.37697327209248,1.0,0.9774436090225563
30400,raw,direct_vocab,23,11,512,0.050408005714416504,-0.011929227039217949,0.015553878620266914,0.11698370426893234,-0.027684593573212624,0.03609645366668701,0.43089768290519714,0.02107156626880169,0.04754243046045303,0.034306999295949936,0.020899448543787003,0.04768668860197067,0.034305140376091,2.3973851203918457,2.397590160369873,0.09617723524570465,0.19150510430335999,0.09369301795959473,0.1871797740459442,48.37292192120828,1.0,0.9774436090225563
30600,raw,direct_vocab,23,11,512,0.050686877220869064,-0.011925009079277515,0.015549500472843647,0.11766812205314636,-0.0276835635304451,0.03609771654009819,0.43076133728027344,0.021053263917565346,0.04756643623113632,0.03430984914302826,0.020881159231066704,0.047710515558719635,0.034307997673749924,2.3973848819732666,2.3975906372070312,0.0961809754371643,0.19151002168655396,0.09368771314620972,0.1871747523546219,48.36890682515926,1.0,0.9774436090225563
30800,raw,direct_vocab,23,11,512,0.0510467067360878,-0.011921754106879234,0.0155459214001894,0.1185406967997551,-0.027684705331921577,0.03610074892640114,0.4306260049343109,0.02103138528764248,0.047587696462869644,0.03430953994393349,0.020859288051724434,0.047731541097164154,0.034307606518268585,2.3973846435546875,2.3975911140441895,0.096184141933918,0.19151535630226135,0.09368345886468887,0.18717044591903687,48.364901491567856,1.0,0.9774436090225563
31000,raw,direct_vocab,23,11,512,0.05156158655881882,-0.011921755969524384,0.015543151646852493,0.11977261304855347,-0.027693094685673714,0.03610524907708168,0.43049561977386475,0.021008284762501717,0.04760705307126045,0.03430766984820366,0.02083609439432621,0.047750405967235565,0.034305598586797714,2.3973846435546875,2.3975918292999268,0.09618586301803589,0.19152037799358368,0.09367994219064713,0.1871652454137802,48.36100688886334,1.0,0.9774436090225563
31200,raw,direct_vocab,23,11,512,0.0520857498049736,-0.011917274445295334,0.015533171594142914,0.12102582305669785,-0.027690835297107697,0.036092691123485565,0.43036890029907227,0.020985987037420273,0.04762468487024307,0.03430533409118652,0.020813601091504097,0.04776753857731819,0.034303128719329834,2.3973844051361084,2.397592306137085,0.09618749469518661,0.19152377545833588,0.09367808699607849,0.18716025352478027,48.357241976383435,1.0,0.9774436090225563
31400,raw,direct_vocab,23,11,512,0.052309393882751465,-0.011910942383110523,0.015525785274803638,0.12158103287220001,-0.027684219181537628,0.036086082458496094,0.43024304509162903,0.020973382517695427,0.04764837399125099,0.034310877323150635,0.020801110193133354,0.0477907732129097,0.03430872783064842,2.3973841667175293,2.3975930213928223,0.09618600457906723,0.19152288138866425,0.09367604553699493,0.187156081199646,48.353519687929,1.0,0.9774436090225563
31600,raw,direct_vocab,23,11,512,0.05279405042529106,-0.011914361268281937,0.015522338449954987,0.12274283170700073,-0.027700137346982956,0.036088455468416214,0.43011921644210815,0.02095496468245983,0.047677770256996155,0.03431636840105057,0.02078299969434738,0.047819584608078,0.03431425616145134,2.3973841667175293,2.3975934982299805,0.09618666768074036,0.19152501225471497,0.09367462992668152,0.18715029954910278,48.3498564440895,1.0,0.9774436090225563
31800,raw,direct_vocab,23,11,512,0.05341566726565361,-0.011920019052922726,0.015523736365139484,0.12422486394643784,-0.027721505612134933,0.036102406680583954,0.429991751909256,0.020936740562319756,0.04768969118595123,0.03431321680545807,0.020765013992786407,0.04783092439174652,0.034311115741729736,2.3973841667175293,2.397594451904297,0.09618785232305527,0.19152790307998657,0.09367326647043228,0.18714481592178345,48.34610960022081,1.0,0.9774436090225563
32000,raw,direct_vocab,23,11,512,0.05398781970143318,-0.011921820230782032,0.015529866330325603,0.12559115886688232,-0.02773357555270195,0.03612692654132843,0.42986956238746643,0.020923826843500137,0.04769169166684151,0.03430775925517082,0.02075222134590149,0.04783244431018829,0.03430560976266861,2.397383451461792,2.397594928741455,0.09619063138961792,0.19153234362602234,0.09367118030786514,0.18713948130607605,48.34249629717302,1.0,0.9774436090225563
32200,raw,direct_vocab,23,11,512,0.054488569498062134,-0.011919688433408737,0.0155420433729887,0.12679430842399597,-0.027736986055970192,0.03616616502404213,0.4297398626804352,0.020915033295750618,0.047693513333797455,0.03430427238345146,0.02074345387518406,0.047833673655986786,0.03430204838514328,2.397383213043213,2.3975958824157715,0.0961948111653328,0.19153842329978943,0.09366851300001144,0.1871325969696045,48.33871605376546,1.0,0.9774436090225563
32400,raw,direct_vocab,23,11,512,0.05473636835813522,-0.011920932680368423,0.015551242977380753,0.12740740180015564,-0.027747822925448418,0.03619793429970741,0.42961686849594116,0.02090512402355671,0.04769657924771309,0.034300852566957474,0.020733587443828583,0.047836098819971085,0.034298527985811234,2.397382974624634,2.397597074508667,0.09619918465614319,0.19154539704322815,0.09366625547409058,0.18712404370307922,48.33510346076131,1.0,0.9774436090225563
32600,raw,direct_vocab,23,11,512,0.05506928265094757,-0.011923614889383316,0.015555115416646004,0.12821418046951294,-0.02776096574962139,0.036215949803590775,0.42951008677482605,0.02089145965874195,0.04769977554678917,0.034295618534088135,0.020720047876238823,0.04783863201737404,0.03429318964481354,2.3973824977874756,2.3975977897644043,0.09620355814695358,0.19155120849609375,0.09366574138402939,0.187116801738739,48.331914911613396,1.0,0.9774436090225563
32800,raw,direct_vocab,23,11,512,0.05544796958565712,-0.011927989311516285,0.015560426749289036,0.1291266232728958,-0.027777770534157753,0.0362369529902935,0.4294077157974243,0.020879624411463737,0.04771694913506508,0.034298285841941833,0.02070835791528225,0.047855228185653687,0.0342956967651844,2.3973822593688965,2.3975987434387207,0.09620849043130875,0.191558375954628,0.09366603940725327,0.1871112585067749,48.32885370651716,1.0,0.9774436090225563
33000,raw,direct_vocab,23,11,512,0.05552450567483902,-0.011928212828934193,0.015562078915536404,0.1293340027332306,-0.027784550562500954,0.03624896705150604,0.42931097745895386,0.020865175873041153,0.047747932374477386,0.03430655598640442,0.020693985745310783,0.04788578674197197,0.034303802996873856,2.3973820209503174,2.397599935531616,0.09621300548315048,0.1915665864944458,0.09366729855537415,0.1871059238910675,48.325965337293056,1.0,0.9774436090225563
33200,raw,direct_vocab,23,11,512,0.05542035400867462,-0.011928047984838486,0.01556069403886795,0.12912045419216156,-0.02779041975736618,0.03625389561057091,0.42921438813209534,0.02084563858807087,0.04778381437063217,0.034314725548028946,0.020674584433436394,0.04792121797800064,0.03431180492043495,2.397381544113159,2.3976004123687744,0.09621686488389969,0.19157332181930542,0.09366786479949951,0.1870998740196228,48.32307932155387,1.0,0.9774436090225563
33400,raw,direct_vocab,23,11,512,0.055322229862213135,-0.011928810738027096,0.015559748746454716,0.12892071902751923,-0.027798423543572426,0.036259815096855164,0.42911824584007263,0.020825879648327827,0.04782034084200859,0.034323111176490784,0.020654994994401932,0.04795720800757408,0.03432004898786545,2.397381067276001,2.397601366043091,0.09622223675251007,0.19158047437667847,0.0936681479215622,0.18709322810173035,48.32020450169823,1.0,0.9774436090225563
33600,raw,direct_vocab,23,11,512,0.05527874827384949,-0.011927462182939053,0.015558161772787571,0.12884671986103058,-0.02780117839574814,0.036263808608055115,0.4290272295475006,0.020807383581995964,0.04784426465630531,0.034325823187828064,0.020636528730392456,0.04798067361116409,0.03432257100939751,2.397381067276001,2.3976023197174072,0.09622755646705627,0.1915869265794754,0.09366818517446518,0.18708649277687073,48.317433094280915,1.0,0.9774436090225563
33800,raw,direct_vocab,23,11,512,0.05532289668917656,-0.011927605606615543,0.015558729879558086,0.12897610664367676,-0.027807220816612244,0.03627258166670799,0.4289391338825226,0.020793123170733452,0.047875355929136276,0.03433423861861229,0.020622003823518753,0.04801124334335327,0.0343305766582489,2.3973805904388428,2.3976032733917236,0.09623365849256516,0.19159287214279175,0.09366702288389206,0.18707838654518127,48.314744904586966,1.0,0.9774436090225563
34000,raw,direct_vocab,23,11,512,0.05547888204455376,-0.011924423277378082,0.0155562162399292,0.12936732172966003,-0.02780572697520256,0.03627445176243782,0.4288477301597595,0.020779477432370186,0.04790160432457924,0.03434054180979729,0.02060810849070549,0.04803698509931564,0.03433649614453316,2.3973798751831055,2.397603750228882,0.0962400808930397,0.1915988326072693,0.09366588294506073,0.1870717853307724,48.31195297030216,1.0,0.9774436090225563
34200,raw,direct_vocab,23,11,512,0.055526744574308395,-0.011925184167921543,0.015555922873318195,0.1295050084590912,-0.027813103049993515,0.036281075328588486,0.42876136302948,0.020764105021953583,0.04792370647192001,0.0343439057469368,0.020592542365193367,0.04805855080485344,0.03433949872851372,2.3973793983459473,2.3976051807403564,0.09624572843313217,0.19160401821136475,0.0936642736196518,0.18706458806991577,48.30931880292999,1.0,0.9774436090225563
34400,raw,direct_vocab,23,11,512,0.05555818974971771,-0.011924657970666885,0.015554239973425865,0.12960252165794373,-0.02781706303358078,0.03628391772508621,0.4286814033985138,0.02074802666902542,0.04794039577245712,0.03434421122074127,0.020576389506459236,0.048074763268232346,0.03433941677212715,2.3973796367645264,2.3976058959960938,0.0962509736418724,0.19160982966423035,0.09366317838430405,0.18705861270427704,48.30687906944193,1.0,0.9774436090225563
34600,raw,direct_vocab,23,11,512,0.0554237887263298,-0.011922851204872131,0.01554674468934536,0.12931402027606964,-0.027818232774734497,0.03627345338463783,0.42859843373298645,0.020732374861836433,0.04793745279312134,0.03433491289615631,0.020560607314109802,0.04807130619883537,0.03432975336909294,2.397379159927368,2.397606611251831,0.0962565690279007,0.1916150003671646,0.0936608538031578,0.18705186247825623,48.30434697336708,1.0,0.9774436090225563
34800,raw,direct_vocab,23,11,512,0.05506201833486557,-0.011924450285732746,0.015539533458650112,0.12849625945091248,-0.027827663347125053,0.03626405447721481,0.4285106658935547,0.020709136500954628,0.047931089997291565,0.03432011231780052,0.0205372404307127,0.04806450009346008,0.03431461751461029,2.39737868309021,2.3976073265075684,0.09626138210296631,0.19161972403526306,0.09365835785865784,0.18704617023468018,48.30172502742526,1.0,0.9774436090225563
35000,raw,direct_vocab,23,11,512,0.05468357354402542,-0.011923744343221188,0.015532699413597584,0.1276368498802185,-0.027831194922327995,0.03625485301017761,0.4284309148788452,0.020682359114289284,0.04793376848101616,0.034308064728975296,0.020510219037532806,0.04806678369641304,0.034302227199077606,2.39737868309021,2.3976078033447266,0.09626711159944534,0.19162583351135254,0.0936560183763504,0.18704047799110413,48.299350622009534,1.0,0.9774436090225563
35200,raw,direct_vocab,23,11,512,0.05420767143368721,-0.011928688734769821,0.015525560826063156,0.12654529511928558,-0.027846969664096832,0.03624369949102402,0.4283657670021057,0.020655767992138863,0.04795682430267334,0.03430629521608353,0.02048344910144806,0.048089317977428436,0.03430018946528435,2.3973782062530518,2.397608757019043,0.09627152234315872,0.19162988662719727,0.0936528816819191,0.18703366816043854,48.2973691235642,1.0,0.9774436090225563
35400,raw,direct_vocab,23,11,512,0.053599074482917786,-0.011931353248655796,0.015515386126935482,0.12514406442642212,-0.02785753645002842,0.03622559830546379,0.4282989501953125,0.0206307265907526,0.04797884449362755,0.03430478647351265,0.020458390936255455,0.04811086133122444,0.03429856523871422,2.3973779678344727,2.3976094722747803,0.0962742418050766,0.1916329711675644,0.09364987164735794,0.187028706073761,48.29534457499177,1.0,0.9774436090225563
35600,raw,direct_vocab,23,11,512,0.05300168693065643,-0.011932331137359142,0.015503297559916973,0.12377024441957474,-0.02786453813314438,0.03620350733399391,0.42822641134262085,0.020604601129889488,0.04798785597085953,0.03429622948169708,0.020432261750102043,0.04811946302652359,0.03428990766406059,2.3973779678344727,2.3976097106933594,0.09627550840377808,0.19163478910923004,0.0936468094587326,0.18702465295791626,48.29316954403982,1.0,0.9774436090225563
35800,raw,direct_vocab,23,11,512,0.05261872336268425,-0.01193311158567667,0.01549109909683466,0.12289522588253021,-0.02787073515355587,0.03618069738149643,0.4281592071056366,0.020580017939209938,0.04799917712807655,0.03428959846496582,0.020407700911164284,0.04813038557767868,0.034283045679330826,2.3973779678344727,2.3976104259490967,0.09627828747034073,0.19163915514945984,0.09364345669746399,0.18702024221420288,48.291159986197265,1.0,0.9774436090225563
36000,raw,direct_vocab,23,11,512,0.05214039981365204,-0.01193210482597351,0.015479275956749916,0.12179821729660034,-0.027872994542121887,0.03615906834602356,0.42808836698532104,0.02055971510708332,0.0480080284178257,0.034283872693777084,0.020387455821037292,0.04813884571194649,0.03427702188491821,2.3973779678344727,2.397611141204834,0.09628169983625412,0.19164332747459412,0.09363998472690582,0.18701665103435516,48.28902774125104,1.0,0.9774436090225563
36200,raw,direct_vocab,23,11,512,0.05186377465724945,-0.011930789798498154,0.015468668192625046,0.1211710050702095,-0.027874287217855453,0.036139946430921555,0.4280213415622711,0.02054072730243206,0.04801841825246811,0.03427957370877266,0.02036861516535282,0.04814879596233368,0.03427242487668991,2.3973779678344727,2.397611618041992,0.09628503769636154,0.191646546125412,0.09363626688718796,0.18701308965682983,48.28702053905441,1.0,0.9774436090225563
36400,raw,direct_vocab,23,11,512,0.05173366516828537,-0.011928985826671124,0.015455818735063076,0.12088533490896225,-0.0278742965310812,0.03611539676785469,0.4279564917087555,0.02052663452923298,0.04802060127258301,0.03427361696958542,0.020354662090539932,0.04815054312348366,0.03426618129014969,2.3973779678344727,2.3976120948791504,0.09628850966691971,0.19164806604385376,0.09363336861133575,0.18701009452342987,48.285054967382244,1.0,0.9774436090225563
36600,raw,direct_vocab,23,11,512,0.05184447765350342,-0.011917433701455593,0.015439053066074848,0.12116395682096481,-0.027851827442646027,0.036082085222005844,0.427886962890625,0.020520508289337158,0.048027411103248596,0.03427395969629288,0.020348669961094856,0.0481569804251194,0.03426634147763252,2.3973779678344727,2.3976120948791504,0.09629112482070923,0.19164913892745972,0.09363080561161041,0.18700778484344482,48.28297807384801,1.0,0.9774436090225563
36800,raw,direct_vocab,23,11,512,0.051861800253391266,-0.011904334649443626,0.015422966331243515,0.12122229486703873,-0.027825312688946724,0.036049798130989075,0.427823930978775,0.02051478810608387,0.04803527891635895,0.034275032579898834,0.02034304477274418,0.04816441982984543,0.034267205744981766,2.3973782062530518,2.3976128101348877,0.09629359841346741,0.19164980947971344,0.09362814575433731,0.18700581789016724,48.28108186661663,1.0,0.9774436090225563
37000,raw,direct_vocab,23,11,512,0.05186227336525917,-0.0118883540853858,0.015407138504087925,0.12123880535364151,-0.027791490778326988,0.03601737692952156,0.42776957154273987,0.020507488399744034,0.04805548116564751,0.03428148478269577,0.020335868000984192,0.04818413779139519,0.0342734269797802,2.3973779678344727,2.397613286972046,0.09629672765731812,0.1916520744562149,0.09362553060054779,0.1870034635066986,48.27942452050615,1.0,0.9774436090225563
37200,raw,direct_vocab,23,11,512,0.051755890250205994,-0.011874101124703884,0.015392557717859745,0.12100546807050705,-0.02776169404387474,0.03598785772919655,0.4277153015136719,0.020500702783465385,0.048075441271066666,0.03428807109594345,0.0203291866928339,0.04820360988378525,0.03427978977560997,2.3973777294158936,2.397613525390625,0.09630030393600464,0.19165533781051636,0.09362208098173141,0.18699917197227478,48.27778355274427,1.0,0.9774436090225563
37400,raw,direct_vocab,23,11,512,0.051436781883239746,-0.011859691701829433,0.01537527609616518,0.12027432024478912,-0.02773144654929638,0.03595191612839699,0.4276622235774994,0.020492684096097946,0.048100635409355164,0.034296661615371704,0.02032126858830452,0.04822836443781853,0.03428814560174942,2.3973774909973145,2.3976142406463623,0.09630240499973297,0.19165803492069244,0.09361899644136429,0.18699535727500916,48.27617666508438,1.0,0.9774436090225563
37600,raw,direct_vocab,23,11,512,0.0510084368288517,-0.011850555427372456,0.015362038277089596,0.119286447763443,-0.027713270857930183,0.03592509403824806,0.4276130199432373,0.020485706627368927,0.048118408769369125,0.03430205583572388,0.020314453169703484,0.04824576526880264,0.03429330512881279,2.3973777294158936,2.3976144790649414,0.09630516916513443,0.19165949523448944,0.09361663460731506,0.1869925856590271,48.2746708705119,1.0,0.9774436090225563
37800,raw,direct_vocab,23,11,512,0.050721537321805954,-0.011842063628137112,0.015348413027822971,0.11863131821155548,-0.02769710309803486,0.03589801490306854,0.42755603790283203,0.020474238321185112,0.04813826456665993,0.034306250512599945,0.02030317671597004,0.04826519638299942,0.03429720923304558,2.3973772525787354,2.3976147174835205,0.09630893915891647,0.19166278839111328,0.0936153456568718,0.1869918704032898,48.27296778679878,1.0,0.9774436090225563
38000,raw,direct_vocab,23,11,512,0.05040089786052704,-0.011834565550088882,0.015335103496909142,0.11789632588624954,-0.02768307365477085,0.03587143123149872,0.4275018572807312,0.020466752350330353,0.04815678298473358,0.03431176766753197,0.020295755937695503,0.04828327149152756,0.034302353858947754,2.3973770141601562,2.3976151943206787,0.09631386399269104,0.1916687786579132,0.093614362180233,0.1869909167289734,48.27134683023343,1.0,0.9774436090225563
38200,raw,direct_vocab,23,11,512,0.049918949604034424,-0.0118285296484828,0.01533289160579443,0.1167832538485527,-0.027672341093420982,0.03587064519524574,0.4274495542049408,0.020449234172701836,0.048171404749155045,0.034310318529605865,0.020278219133615494,0.04829737916588783,0.03430044651031494,2.397376537322998,2.397615909576416,0.09632113575935364,0.19167685508728027,0.09361451119184494,0.1869894117116928,48.2697839843772,1.0,0.9774436090225563
38400,raw,direct_vocab,23,11,512,0.04931407794356346,-0.011823898181319237,0.015329161658883095,0.11538181453943253,-0.027664775028824806,0.035866159945726395,0.42739903926849365,0.020442239940166473,0.04819362238049507,0.03431793302297592,0.020271165296435356,0.04831907898187637,0.03430759534239769,2.39737606048584,2.397616147994995,0.09632759541273117,0.19168516993522644,0.09361406415700912,0.18698644638061523,48.26827672587802,1.0,0.9774436090225563
