,coord_mode,input_projection_mode,k,alpha,beta,C_in,C_out,coh_mean_k,align_k,cos_global,alpha2,beta2,alpha2beta2,epoch
1602,decoded,direct_vocab,8,0.4353338,0.47872233,0.082316495,0.04411422,0.06321536,0.9933224,0.9158428,0.1895155,0.22917508,0.04343223,29000
1603,decoded,direct_vocab,9,0.44702595,0.4852831,0.043930627,0.03161831,0.037774466,0.9947634,-0.028575985,0.1998322,0.2354997,0.047060423,29000
1604,decoded,direct_vocab,10,0.44594765,0.4823784,0.044863906,0.016199252,0.030531578,0.99465925,0.07131051,0.1988693,0.23268892,0.046274684,29000
1605,decoded,direct_vocab,11,0.41668963,0.45071068,0.0049066534,0.027573826,0.01624024,0.99665904,0.7336335,0.17363025,0.20314012,0.035271272,29000
1606,decoded,direct_vocab,1,0.43962002,0.47802803,0.0355269,0.018057143,0.026792023,0.996943,0.32727012,0.19326577,0.2285108,0.044163313,29200
1607,decoded,direct_vocab,2,0.43428305,0.47112945,0.008787725,0.037328485,0.023058105,0.9966398,-0.6556393,0.18860176,0.22196296,0.041862603,29200
1608,decoded,direct_vocab,3,0.4568419,0.4911875,0.05400796,0.0060766903,0.030042324,0.9955374,-0.9061023,0.20870452,0.24126518,0.050353132,29200
1609,decoded,direct_vocab,4,0.43850383,0.47768357,0.024126867,0.027852407,0.025989637,0.99640304,-0.9030836,0.19228561,0.2281816,0.043876037,29200
1610,decoded,direct_vocab,5,0.40762007,0.44332144,0.02984744,0.02546775,0.027657595,0.9943211,-0.90918374,0.16615412,0.1965339,0.03265492,29200
1611,decoded,direct_vocab,6,0.43468392,0.4690749,0.027758555,0.017846944,0.02280275,0.9952975,-0.99918604,0.1889501,0.22003126,0.04157493,29200
1612,decoded,direct_vocab,7,0.44294646,0.4799673,0.01767818,0.016886938,0.01728256,0.9959382,-0.47147366,0.19620156,0.2303686,0.04519868,29200
1613,decoded,direct_vocab,8,0.4353193,0.47866556,0.08222368,0.044061717,0.0631427,0.99334645,0.9126076,0.1895029,0.22912072,0.04341904,29200
1614,decoded,direct_vocab,9,0.44699118,0.4852084,0.043908942,0.03163386,0.037771404,0.99475294,-0.020074612,0.19980112,0.23542719,0.047038615,29200
1615,decoded,direct_vocab,10,0.44589728,0.48228216,0.0448857,0.016276293,0.030580996,0.9946603,0.063218385,0.19882439,0.23259608,0.046245776,29200
1616,decoded,direct_vocab,11,0.41664186,0.45065162,0.0047524963,0.027507707,0.016130101,0.99666625,0.7124513,0.17359044,0.20308688,0.035253942,29200
1617,decoded,direct_vocab,1,0.43957335,0.4779742,0.03571069,0.018127272,0.026918981,0.9969412,0.32805762,0.19322473,0.22845934,0.044143993,29400
1618,decoded,direct_vocab,2,0.4343078,0.47114676,0.009103111,0.03724087,0.023171991,0.9966405,-0.6840913,0.18862328,0.22197928,0.04187046,29400
1619,decoded,direct_vocab,3,0.45684487,0.49113402,0.05383118,0.005973357,0.029902268,0.9955565,-0.9066954,0.20870723,0.24121262,0.050342817,29400
1620,decoded,direct_vocab,4,0.43845323,0.47763023,0.024263103,0.027884958,0.02607403,0.99641395,-0.90989393,0.19224124,0.22813064,0.043856118,29400
1621,decoded,direct_vocab,5,0.40759838,0.44324708,0.029721094,0.02540673,0.027563911,0.99433327,-0.91549265,0.16613644,0.19646798,0.03264049,29400
1622,decoded,direct_vocab,6,0.4346173,0.4690012,0.02755328,0.017816026,0.022684652,0.99531126,-0.9998572,0.1888922,0.21996213,0.04154913,29400
1623,decoded,direct_vocab,7,0.44295478,0.47991902,0.017779205,0.016790079,0.017284643,0.9959511,-0.4536788,0.19620894,0.23032226,0.045191284,29400
1624,decoded,direct_vocab,8,0.43530446,0.47861075,0.08211221,0.044032935,0.06307257,0.99336684,0.9093383,0.18948998,0.22906825,0.043406136,29400
1625,decoded,direct_vocab,9,0.44694528,0.48513559,0.04389084,0.031670608,0.037780724,0.9947438,-0.011768232,0.19976008,0.23535654,0.04701484,29400
1626,decoded,direct_vocab,10,0.4458656,0.48218676,0.044887446,0.016338168,0.030612808,0.99466115,0.055561062,0.19879614,0.23250407,0.04622091,29400
1627,decoded,direct_vocab,11,0.41661164,0.45059124,0.0046127564,0.02745897,0.016035862,0.9966734,0.7019539,0.17356525,0.20303246,0.03523938,29400
1628,decoded,direct_vocab,1,0.43953198,0.4779196,0.035890173,0.018210577,0.027050376,0.99694234,0.32800084,0.19318837,0.22840716,0.044125605,29600
1629,decoded,direct_vocab,2,0.43432716,0.47116354,0.009429887,0.037158195,0.023294041,0.9966412,-0.70568824,0.18864007,0.22199509,0.04187717,29600
1630,decoded,direct_vocab,3,0.45684606,0.4910808,0.05368047,0.0059040156,0.029792242,0.99557555,-0.9031384,0.20870832,0.24116035,0.05033217,29600
1631,decoded,direct_vocab,4,0.43840098,0.47757643,0.024363166,0.027944181,0.026153672,0.9964235,-0.9155998,0.19219542,0.22807924,0.043835785,29600
1632,decoded,direct_vocab,5,0.40759766,0.44317418,0.029605838,0.025374815,0.027490325,0.9943448,-0.92162466,0.16613585,0.19640335,0.03262964,29600
1633,decoded,direct_vocab,6,0.434547,0.46892777,0.027366688,0.017781427,0.022574058,0.9953252,-0.99998385,0.1888311,0.21989325,0.041522685,29600
1634,decoded,direct_vocab,7,0.4429687,0.47987026,0.017873634,0.016671082,0.017272357,0.995964,-0.443296,0.19622126,0.23027547,0.045184944,29600
1635,decoded,direct_vocab,8,0.43528685,0.47855648,0.082066886,0.044029806,0.06304835,0.99338454,0.9060087,0.18947464,0.2290163,0.04339278,29600
1636,decoded,direct_vocab,9,0.44691616,0.4850638,0.043885387,0.03165843,0.03777191,0.99473566,-0.0049522156,0.19973406,0.23528688,0.046994805,29600
1637,decoded,direct_vocab,10,0.44583216,0.48209205,0.044909053,0.016385643,0.030647349,0.9946623,0.05056419,0.19876632,0.23241274,0.046195824,29600
1638,decoded,direct_vocab,11,0.41656497,0.45052937,0.0044492627,0.027387394,0.015918327,0.9966803,0.7018931,0.17352638,0.2029767,0.03522181,29600
1639,decoded,direct_vocab,1,0.43950438,0.4778676,0.036060628,0.018250545,0.027155586,0.9969419,0.32597846,0.19316411,0.22835745,0.044110462,29800
1640,decoded,direct_vocab,2,0.4343556,0.47118187,0.009736876,0.03712317,0.023430023,0.99664485,-0.7232009,0.18866478,0.22201236,0.041885912,29800
1641,decoded,direct_vocab,3,0.45683768,0.49103072,0.053538527,0.0058196806,0.029679105,0.99559385,-0.8975273,0.20870067,0.24111117,0.050320063,29800
1642,decoded,direct_vocab,4,0.43835044,0.4775255,0.024443518,0.028011214,0.026227366,0.9964329,-0.92025185,0.19215111,0.2280306,0.043816335,29800
1643,decoded,direct_vocab,5,0.4075894,0.44310388,0.029502198,0.025351178,0.027426688,0.9943556,-0.9279555,0.16612913,0.19634105,0.032617968,29800
1644,decoded,direct_vocab,6,0.43447274,0.4688567,0.027167868,0.017746584,0.022457227,0.99533814,-0.99958616,0.18876657,0.2198266,0.04149591,29800
1645,decoded,direct_vocab,7,0.44296637,0.47982368,0.01797126,0.016565934,0.017268598,0.9959749,-0.43154147,0.1962192,0.23023076,0.045175698,29800
1646,decoded,direct_vocab,8,0.43527588,0.47850588,0.082016915,0.044040117,0.063028514,0.99340004,0.9022926,0.18946509,0.22896788,0.04338142,29800
1647,decoded,direct_vocab,9,0.44688994,0.4849959,0.04390255,0.031647973,0.037775263,0.99472743,0.001816228,0.19971062,0.23522103,0.046976138,29800
1648,decoded,direct_vocab,10,0.4457795,0.48200205,0.044915523,0.016429307,0.030672416,0.9946625,0.04545744,0.19871937,0.23232597,0.04616767,29800
1649,decoded,direct_vocab,11,0.41651103,0.45047018,0.0043620993,0.027311932,0.015837016,0.9966859,0.6956103,0.17348143,0.20292339,0.035203442,29800
1650,decoded,direct_vocab,1,0.4394651,0.47781646,0.03623702,0.018314892,0.027275957,0.9969407,0.32482553,0.19312958,0.22830857,0.04409314,30000
1651,decoded,direct_vocab,2,0.4343832,0.47120103,0.009982406,0.037091978,0.023537192,0.99664706,-0.74234486,0.18868877,0.22203042,0.041894644,30000
1652,decoded,direct_vocab,3,0.45682916,0.49098277,0.053374548,0.005687501,0.029531024,0.99560946,-0.89338917,0.20869288,0.24106409,0.050308358,30000
1653,decoded,direct_vocab,4,0.4382894,0.47747523,0.024570065,0.028041435,0.02630575,0.9964424,-0.92488253,0.1920976,0.2279826,0.04379491,30000
1654,decoded,direct_vocab,5,0.40758413,0.44303545,0.029400853,0.02532468,0.027362768,0.9943672,-0.9345784,0.16612482,0.19628042,0.03260705,30000
1655,decoded,direct_vocab,6,0.43440843,0.46878624,0.026958818,0.017702604,0.02233071,0.9953504,-0.9983987,0.18871067,0.21976054,0.04147116,30000
1656,decoded,direct_vocab,7,0.4429768,0.47977883,0.018030783,0.016470674,0.017250728,0.99599004,-0.42095667,0.19622844,0.23018773,0.04516938,30000
1657,decoded,direct_vocab,8,0.43526995,0.47845793,0.082007766,0.044018805,0.063013285,0.9934193,0.89896834,0.18945993,0.228922,0.043371547,30000
1658,decoded,direct_vocab,9,0.4468738,0.4849297,0.043918993,0.031632222,0.037775606,0.9947246,0.0069641066,0.1996962,0.23515682,0.04695992,30000
1659,decoded,direct_vocab,10,0.44573504,0.4819151,0.04487487,0.016464068,0.03066947,0.99466234,0.042011302,0.19867973,0.23224215,0.046141807,30000
1660,decoded,direct_vocab,11,0.41647065,0.45041177,0.004333204,0.027256146,0.015794676,0.9966922,0.68134624,0.1734478,0.20287076,0.035187487,30000
1661,decoded,direct_vocab,1,0.4394221,0.4777672,0.03640289,0.01837817,0.027390528,0.9969393,0.32620743,0.19309178,0.2282615,0.04407542,30200
1662,decoded,direct_vocab,2,0.43442354,0.4712218,0.01024767,0.03706641,0.02365704,0.9966477,-0.7598562,0.1887238,0.22205,0.04190612,30200
1663,decoded,direct_vocab,3,0.45682845,0.49093828,0.053169016,0.005586819,0.029377917,0.99562556,-0.8879248,0.20869222,0.2410204,0.050299082,30200
1664,decoded,direct_vocab,4,0.43822312,0.47742668,0.024672773,0.028090015,0.026381394,0.9964505,-0.9287645,0.1920395,0.22793624,0.04377276,30200
1665,decoded,direct_vocab,5,0.40758058,0.44297105,0.029338758,0.025276462,0.027307611,0.9943775,-0.94105446,0.16612193,0.19622335,0.032597,30200
1666,decoded,direct_vocab,6,0.43434992,0.46871936,0.026777718,0.017680528,0.022229124,0.9953643,-0.99659616,0.18865986,0.21969785,0.041448165,30200
1667,decoded,direct_vocab,7,0.44296998,0.47973692,0.018045861,0.016385239,0.01721555,0.9960019,-0.41023335,0.1962224,0.23014751,0.045160096,30200
1668,decoded,direct_vocab,8,0.4352576,0.4784122,0.08202124,0.043974645,0.06299794,0.99343556,0.8962351,0.18944919,0.22887824,0.0433608,30200
1669,decoded,direct_vocab,9,0.44684333,0.4848677,0.043932084,0.031643018,0.03778755,0.99472076,0.014466929,0.19966896,0.23509668,0.046941508,30200
1670,decoded,direct_vocab,10,0.4456991,0.48183212,0.044811264,0.016487714,0.030649489,0.994665,0.03989402,0.19864768,0.23216219,0.04611848,30200
1671,decoded,direct_vocab,11,0.4164271,0.45035478,0.004333303,0.027192265,0.015762784,0.99669796,0.6604455,0.17341153,0.20281944,0.03517123,30200
1672,decoded,direct_vocab,1,0.43939465,0.47771627,0.03655693,0.018425573,0.027491251,0.9969386,0.32798824,0.19306765,0.22821283,0.044060517,30400
1673,decoded,direct_vocab,2,0.43446282,0.47123927,0.010582042,0.037076037,0.02382904,0.99664825,-0.77698404,0.18875794,0.22206645,0.041916806,30400
1674,decoded,direct_vocab,3,0.45681238,0.4908928,0.05296197,0.0054897377,0.029225854,0.9956404,-0.88374305,0.20867755,0.24097574,0.050286226,30400
1675,decoded,direct_vocab,4,0.43815777,0.47737443,0.024741888,0.028140597,0.026441243,0.99645823,-0.9319407,0.19198222,0.22788635,0.04375013,30400
1676,decoded,direct_vocab,5,0.4075833,0.4429055,0.029307673,0.025267713,0.027287692,0.9943864,-0.9457318,0.16612415,0.19616526,0.03258779,30400
1677,decoded,direct_vocab,6,0.4342933,0.46865085,0.026547948,0.017620157,0.022084054,0.9953802,-0.994622,0.18861067,0.21963362,0.041425247,30400
1678,decoded,direct_vocab,7,0.44296616,0.47969237,0.018071732,0.016312288,0.01719201,0.99600935,-0.39791986,0.19621903,0.23010477,0.045150936,30400
1679,decoded,direct_vocab,8,0.4352331,0.47836465,0.08203437,0.04392666,0.06298052,0.9934499,0.8932618,0.18942784,0.22883274,0.04334729,30400
1680,decoded,direct_vocab,9,0.4468313,0.48480487,0.043891694,0.03167968,0.037785687,0.99471724,0.020679267,0.1996582,0.23503576,0.04692682,30400
1681,decoded,direct_vocab,10,0.44565317,0.4817481,0.04474463,0.016489405,0.030617017,0.99467134,0.036746345,0.19860674,0.23208123,0.046092898,30400
1682,decoded,direct_vocab,11,0.41637558,0.45029536,0.004342667,0.027134292,0.01573848,0.99670297,0.6374887,0.17336862,0.20276591,0.035153247,30400
1683,decoded,direct_vocab,1,0.43935582,0.4776667,0.03668997,0.01848838,0.027589176,0.9969374,0.32839048,0.19303353,0.22816548,0.04404359,30600
1684,decoded,direct_vocab,2,0.4344927,0.47125727,0.0108766025,0.037084553,0.023980578,0.99664664,-0.7936832,0.18878391,0.22208342,0.041925777,30600
1685,decoded,direct_vocab,3,0.45678484,0.49084905,0.05277106,0.005364024,0.029067542,0.99565554,-0.8787493,0.20865239,0.24093279,0.050271202,30600
1686,decoded,direct_vocab,4,0.43809366,0.47732303,0.024819952,0.028179182,0.026499566,0.99646354,-0.93511134,0.19192606,0.22783726,0.04372791,30600
1687,decoded,direct_vocab,5,0.40757725,0.4428424,0.029264865,0.025287848,0.027276356,0.99439555,-0.9493562,0.16611922,0.19610938,0.032577537,30600
1688,decoded,direct_vocab,6,0.43422535,0.46858448,0.026256777,0.017547412,0.021902096,0.9953969,-0.9923972,0.18855165,0.21957141,0.04140055,30600
1689,decoded,direct_vocab,7,0.44297397,0.47964814,0.018086195,0.016266555,0.017176375,0.99601203,-0.38894886,0.19622594,0.23006234,0.045144197,30600
1690,decoded,direct_vocab,8,0.43521345,0.4783176,0.08203735,0.043878585,0.06295797,0.9934647,0.8903123,0.18941075,0.22878772,0.043334853,30600
1691,decoded,direct_vocab,9,0.44682646,0.4847448,0.04384163,0.03173551,0.03778857,0.9947114,0.027509036,0.19965388,0.23497751,0.04691417,30600
1692,decoded,direct_vocab,10,0.44560418,0.48166755,0.04469151,0.016531827,0.030611668,0.9946781,0.031498477,0.19856308,0.23200363,0.046067357,30600
1693,decoded,direct_vocab,11,0.41634154,0.45023733,0.0043634432,0.027058331,0.015710887,0.99670756,0.61326414,0.17334028,0.20271365,0.03513844,30600
1694,decoded,direct_vocab,1,0.43932146,0.47761798,0.03680959,0.018549811,0.0276797,0.9969356,0.3283175,0.19300334,0.22811894,0.04402772,30800
1695,decoded,direct_vocab,2,0.43452618,0.4712753,0.0111967595,0.037097394,0.024147077,0.9966466,-0.808813,0.188813,0.2221004,0.041935444,30800
1696,decoded,direct_vocab,3,0.45677048,0.49080697,0.052594982,0.0052583213,0.028926652,0.99566895,-0.87307864,0.20863926,0.24089147,0.05025942,30800
1697,decoded,direct_vocab,4,0.43803024,0.4772715,0.024892978,0.028202515,0.026547747,0.99646807,-0.93865114,0.1918705,0.22778808,0.04370581,30800
1698,decoded,direct_vocab,5,0.4075614,0.44278154,0.029214494,0.025333019,0.027273756,0.99440736,-0.952838,0.16610628,0.19605549,0.03256605,30800
1699,decoded,direct_vocab,6,0.43413725,0.46851984,0.025965722,0.01746043,0.021713076,0.995414,-0.989581,0.18847516,0.21951084,0.04137234,30800
1700,decoded,direct_vocab,7,0.44296876,0.47960395,0.018137403,0.01623868,0.017188042,0.9960133,-0.38032147,0.19622132,0.23001994,0.045134816,30800
1701,decoded,direct_vocab,8,0.43520525,0.4782723,0.08200313,0.043873783,0.06293846,0.99347425,0.88674617,0.18940361,0.22874439,0.04332501,30800
1702,decoded,direct_vocab,9,0.44682753,0.4846867,0.043780684,0.031739794,0.03776024,0.9947079,0.033146463,0.19965485,0.2349212,0.046903156,30800
1703,decoded,direct_vocab,10,0.44555697,0.4815889,0.044638533,0.016593914,0.030616224,0.994684,0.02619445,0.19852102,0.23192787,0.046042558,30800
1704,decoded,direct_vocab,11,0.41629815,0.45018056,0.004410278,0.027018368,0.015714323,0.9967115,0.5907438,0.17330416,0.20266254,0.03512226,30800
1705,decoded,direct_vocab,1,0.43927652,0.47756973,0.0368705,0.01862349,0.027746994,0.9969337,0.3249676,0.19296385,0.22807285,0.044009816,31000
1706,decoded,direct_vocab,2,0.43455967,0.47129488,0.011523362,0.037099503,0.024311433,0.9966445,-0.82582843,0.1888421,0.22211887,0.041945394,31000
1707,decoded,direct_vocab,3,0.45675236,0.4907648,0.052418366,0.005215423,0.028816894,0.9956798,-0.8634201,0.20862272,0.24085009,0.0502468,31000
1708,decoded,direct_vocab,4,0.43796012,0.47721922,0.024965404,0.028242435,0.026603919,0.9964735,-0.94272476,0.19180906,0.22773819,0.043682247,31000
1709,decoded,direct_vocab,5,0.40754622,0.44272208,0.02913598,0.025346424,0.027241202,0.9944184,-0.9567847,0.16609393,0.19600284,0.032554884,31000
1710,decoded,direct_vocab,6,0.4340586,0.4684554,0.025736917,0.01739672,0.02156682,0.9954306,-0.9854856,0.18840687,0.21945046,0.041345973,31000
1711,decoded,direct_vocab,7,0.4429628,0.47955945,0.018203253,0.016220905,0.017212078,0.9960148,-0.37399524,0.19621603,0.22997727,0.045125227,31000
1712,decoded,direct_vocab,8,0.435203,0.47822902,0.081968926,0.043928202,0.06294856,0.9934793,0.882741,0.18940164,0.22870299,0.043316722,31000
1713,decoded,direct_vocab,9,0.44684988,0.48463055,0.04376455,0.031698182,0.037731364,0.9947037,0.03884097,0.19967481,0.23486677,0.04689698,31000
1714,decoded,direct_vocab,10,0.44551063,0.4815112,0.04463766,0.01666343,0.030650545,0.99468905,0.020040136,0.19847971,0.23185304,0.046018124,31000
1715,decoded,direct_vocab,11,0.41625687,0.45012367,0.00446841,0.027008021,0.015738215,0.9967151,0.577711,0.17326978,0.20261131,0.035106417,31000
1716,decoded,direct_vocab,1,0.43925285,0.47752258,0.036912147,0.018674392,0.02779327,0.9969323,0.32079536,0.19294307,0.22802782,0.043996386,31200
1717,decoded,direct_vocab,2,0.43459907,0.47131494,0.01187779,0.03710921,0.0244935,0.99664193,-0.8390637,0.18887635,0.22213776,0.04195657,31200
1718,decoded,direct_vocab,3,0.45671952,0.49072313,0.052232828,0.005186018,0.028709423,0.9956879,-0.85150295,0.20859271,0.24080919,0.050231043,31200
1719,decoded,direct_vocab,4,0.43789497,0.47716704,0.02505318,0.028309835,0.026681509,0.9964802,-0.94598037,0.191752,0.22768839,0.043659706,31200
1720,decoded,direct_vocab,5,0.40751517,0.44266468,0.029068295,0.025362166,0.027215231,0.99442935,-0.9597947,0.16606861,0.19595203,0.03254148,31200
1721,decoded,direct_vocab,6,0.4340021,0.46839255,0.025533749,0.017380876,0.021457313,0.99544704,-0.98085487,0.18835783,0.21939158,0.041324124,31200
1722,decoded,direct_vocab,7,0.44296595,0.47951597,0.018220685,0.016202237,0.017211461,0.9960218,-0.36444154,0.19621883,0.22993557,0.04511769,31200
1723,decoded,direct_vocab,8,0.43518984,0.47818705,0.081924304,0.043939594,0.06293195,0.99349594,0.87885463,0.1893902,0.22866286,0.043306503,31200
1724,decoded,direct_vocab,9,0.4468573,0.4845768,0.043747712,0.031651348,0.037699528,0.9946972,0.04296811,0.19968145,0.23481467,0.046888135,31200
1725,decoded,direct_vocab,10,0.44547024,0.4814349,0.044619855,0.01670841,0.030664131,0.99469274,0.01530398,0.19844374,0.23177958,0.045995206,31200
1726,decoded,direct_vocab,11,0.41621614,0.4500675,0.00452664,0.027015785,0.015771212,0.9967188,0.5631714,0.17323588,0.20256075,0.03509079,31200
1727,decoded,direct_vocab,1,0.43923485,0.47747645,0.03690689,0.01869738,0.027802136,0.9969283,0.3121319,0.19292726,0.22798376,0.04398428,31400
1728,decoded,direct_vocab,2,0.43463713,0.47133222,0.012238032,0.037143044,0.024690539,0.996641,-0.84064955,0.18890944,0.22215407,0.041967,31400
1729,decoded,direct_vocab,3,0.45668733,0.49068296,0.05213401,0.0051406734,0.028637342,0.9956935,-0.83746177,0.20856331,0.24076977,0.050215743,31400
1730,decoded,direct_vocab,4,0.4378338,0.47711462,0.02510257,0.028396407,0.026749488,0.99648577,-0.949143,0.19169842,0.22763836,0.043637913,31400
1731,decoded,direct_vocab,5,0.4074992,0.44260952,0.029002447,0.025421707,0.027212076,0.99444115,-0.96255887,0.16605559,0.19590318,0.032530818,31400
1732,decoded,direct_vocab,6,0.4339305,0.4683293,0.025325414,0.017346466,0.02133594,0.9954612,-0.9752936,0.18829566,0.21933234,0.04129933,31400
1733,decoded,direct_vocab,7,0.44296047,0.47947153,0.01824555,0.016139008,0.017192278,0.99603456,-0.34862387,0.19621398,0.22989295,0.04510821,31400
1734,decoded,direct_vocab,8,0.43518868,0.4781462,0.08189042,0.04389911,0.06289476,0.9935148,0.8749437,0.18938918,0.22862378,0.04329887,31400
1735,decoded,direct_vocab,9,0.4468707,0.4845258,0.043754954,0.03161875,0.037686855,0.9946936,0.047659293,0.19969344,0.23476525,0.04688108,31400
1736,decoded,direct_vocab,10,0.44541475,0.48136014,0.044626325,0.01676419,0.030695258,0.9946955,0.016469223,0.1983943,0.23170759,0.045969464,31400
1737,decoded,direct_vocab,11,0.41617393,0.45001307,0.00457807,0.027017593,0.015797831,0.9967238,0.51156425,0.17320074,0.20251176,0.035075188,31400
1738,decoded,direct_vocab,1,0.4391919,0.47743103,0.03690944,0.018736904,0.027823173,0.9969241,0.30636114,0.19288953,0.22794038,0.04396731,31600
1739,decoded,direct_vocab,2,0.43466553,0.4713483,0.012586859,0.037149962,0.02486841,0.99663883,-0.84459245,0.18893412,0.2221692,0.04197534,31600
1740,decoded,direct_vocab,3,0.4566529,0.49064457,0.052045435,0.005111022,0.02857823,0.9957006,-0.8232085,0.20853189,0.2407321,0.05020032,31600
1741,decoded,direct_vocab,4,0.43776757,0.4770624,0.025121082,0.028479517,0.026800299,0.99649006,-0.9525991,0.19164044,0.22758853,0.043615166,31600
1742,decoded,direct_vocab,5,0.407493,0.442555,0.028948285,0.02546162,0.027204953,0.99445194,-0.9656593,0.16605054,0.19585493,0.032521818,31600
1743,decoded,direct_vocab,6,0.43387005,0.4682663,0.0251095,0.017314866,0.021212183,0.9954752,-0.96883297,0.18824323,0.21927333,0.04127672,31600
1744,decoded,direct_vocab,7,0.44294015,0.47942713,0.018261587,0.01603607,0.01714883,0.99604183,-0.3336324,0.19619597,0.22985037,0.045095716,31600
1745,decoded,direct_vocab,8,0.43519485,0.47810584,0.081795044,0.04388749,0.06284127,0.99353397,0.8712064,0.18939456,0.2285852,0.043292794,31600
1746,decoded,direct_vocab,9,0.44689724,0.48447818,0.04376505,0.031584304,0.037674677,0.99468935,0.0566178,0.19971715,0.2347191,0.04687743,31600
1747,decoded,direct_vocab,10,0.44536588,0.48128647,0.044617727,0.016801182,0.030709455,0.9946946,0.015584326,0.19835076,0.23163666,0.045945305,31600
1748,decoded,direct_vocab,11,0.41614184,0.44995928,0.004596902,0.026975824,0.015786363,0.9967291,0.45406106,0.17317402,0.20246336,0.035061393,31600
1749,decoded,direct_vocab,1,0.43914595,0.47738472,0.036902647,0.01872884,0.027815744,0.99692124,0.30095747,0.19284917,0.22789617,0.04394959,31800
1750,decoded,direct_vocab,2,0.43470386,0.47136253,0.01294766,0.037193812,0.025070736,0.99663734,-0.8501676,0.18896744,0.22218263,0.04198528,31800
1751,decoded,direct_vocab,3,0.4566052,0.4906047,0.051947046,0.005105531,0.028526288,0.9957087,-0.8095,0.2084883,0.24069297,0.05018167,31800
1752,decoded,direct_vocab,4,0.43770227,0.47700837,0.025128646,0.028586363,0.026857505,0.9964931,-0.95562786,0.19158328,0.22753699,0.04359228,31800
1753,decoded,direct_vocab,5,0.40747714,0.44250068,0.028884137,0.025488505,0.027186321,0.9944637,-0.9680156,0.16603762,0.19580685,0.0325113,31800
1754,decoded,direct_vocab,6,0.433813,0.46820247,0.024887063,0.017270725,0.021078894,0.99548715,-0.9622282,0.18819372,0.21921356,0.041254617,31800
1755,decoded,direct_vocab,7,0.44292682,0.4793829,0.01828043,0.015952822,0.017116625,0.9960485,-0.31844854,0.19618417,0.22980797,0.04508469,31800
1756,decoded,direct_vocab,8,0.4352042,0.47806418,0.08171518,0.043882567,0.06279887,0.99354255,0.86703837,0.1894027,0.22854535,0.043287106,31800
1757,decoded,direct_vocab,9,0.44692546,0.4844313,0.043805115,0.03152338,0.03766425,0.99468386,0.06739138,0.19974236,0.23467368,0.046874274,31800
1758,decoded,direct_vocab,10,0.44531956,0.4812122,0.044605475,0.016811214,0.030708345,0.9946929,0.01609257,0.19830951,0.23156518,0.045921575,31800
1759,decoded,direct_vocab,11,0.41610157,0.44990376,0.004618499,0.026980883,0.01579969,0.9967351,0.4082347,0.17314053,0.2024134,0.035045963,31800
1760,decoded,direct_vocab,1,0.43910956,0.4773395,0.036919884,0.018740453,0.027830169,0.9969183,0.29545662,0.19281721,0.227853,0.04393398,32000
1761,decoded,direct_vocab,2,0.43474063,0.4713754,0.013306439,0.03723652,0.025271479,0.996635,-0.8569101,0.18899941,0.22219478,0.041994683,32000
1762,decoded,direct_vocab,3,0.45657486,0.49056488,0.051865477,0.0051056207,0.02848555,0.9957154,-0.79847026,0.2084606,0.2406539,0.050166856,32000
1763,decoded,direct_vocab,4,0.4376294,0.47695428,0.025151918,0.028668182,0.02691005,0.9964949,-0.9579031,0.1915195,0.22748539,0.04356789,32000
1764,decoded,direct_vocab,5,0.40746978,0.442447,0.028806783,0.025516726,0.027161755,0.99447584,-0.96966726,0.16603161,0.19575936,0.03250224,32000
1765,decoded,direct_vocab,6,0.43376046,0.4681388,0.02466447,0.017250447,0.020957459,0.99549836,-0.9554084,0.18814814,0.21915396,0.04123341,32000
1766,decoded,direct_vocab,7,0.4429301,0.4793372,0.018281644,0.015876157,0.0170789,0.99605376,-0.30121845,0.19618708,0.22976413,0.045076754,32000
1767,decoded,direct_vocab,8,0.43520334,0.47802278,0.08164004,0.04389711,0.06276858,0.9935477,0.86286855,0.18940195,0.22850578,0.04327944,32000
1768,decoded,direct_vocab,9,0.44695553,0.48438624,0.043861855,0.03144921,0.037655532,0.99468184,0.07795221,0.19976924,0.23463002,0.04687186,32000
1769,decoded,direct_vocab,10,0.44526705,0.48113814,0.0445981,0.01681628,0.03070719,0.99469405,0.015922362,0.19826275,0.2314939,0.04589662,32000
1770,decoded,direct_vocab,11,0.41605657,0.44984925,0.00462071,0.026939027,0.015779868,0.9967403,0.368884,0.17310308,0.20236434,0.035029892,32000
1771,decoded,direct_vocab,1,0.43907094,0.4772932,0.036946677,0.018762566,0.027854621,0.99691534,0.2916523,0.1927833,0.22780879,0.04391773,32200
1772,decoded,direct_vocab,2,0.434786,0.47138703,0.013632364,0.037257668,0.025445016,0.9966334,-0.8648104,0.18903886,0.22220573,0.042005517,32200
1773,decoded,direct_vocab,3,0.45655352,0.4905263,0.05181409,0.005158725,0.028486408,0.99572194,-0.7807614,0.20844111,0.24061604,0.050154272,32200
1774,decoded,direct_vocab,4,0.43755558,0.4769008,0.025147304,0.028725203,0.026936254,0.9964959,-0.96020114,0.19145489,0.22743437,0.04354342,32200
1775,decoded,direct_vocab,5,0.40744805,0.44239318,0.028785044,0.02552021,0.027152628,0.9944855,-0.97125745,0.16601391,0.19571173,0.03249087,32200
1776,decoded,direct_vocab,6,0.4337056,0.4680762,0.024478557,0.017240003,0.020859279,0.99550855,-0.94818234,0.18810055,0.21909533,0.04121195,32200
