,coord_mode,input_projection_mode,k,alpha,beta,C_in,C_out,coh_mean_k,align_k,cos_global,alpha2,beta2,alpha2beta2,epoch
1266,raw,direct_vocab,2,0.42309016,0.46465546,0.022137929,0.04247852,0.032308225,-0.004635021,-0.97003263,0.17900528,0.2159047,0.03864808,23000
1267,raw,direct_vocab,3,0.42322898,0.46759856,0.021857806,0.05301901,0.037438408,-0.017780613,0.9730246,0.17912278,0.2186484,0.03916491,23000
1268,raw,direct_vocab,4,0.42609397,0.45596597,0.016900007,0.03534935,0.026124679,0.027733965,-0.5355767,0.18155606,0.20790496,0.037746407,23000
1269,raw,direct_vocab,5,0.43851605,0.468382,0.004784154,0.04471449,0.024749324,0.00031895225,-0.6966093,0.19229633,0.2193817,0.042186297,23000
1270,raw,direct_vocab,6,0.4243088,0.47274575,0.02443764,0.055370595,0.039904118,-0.017760882,-0.18083988,0.18003796,0.22348854,0.04023642,23000
1271,raw,direct_vocab,7,0.42722288,0.4678829,0.019097226,0.04582361,0.032460418,-0.03155779,0.17287421,0.18251939,0.2189144,0.039956123,23000
1272,raw,direct_vocab,8,0.4388148,0.46113348,0.017949367,0.04576981,0.031859588,0.00470413,0.987722,0.19255842,0.21264409,0.04094641,23000
1273,raw,direct_vocab,9,0.44076207,0.4554438,0.017416658,0.036225975,0.026821315,-0.037696593,0.9999579,0.1942712,0.20742905,0.040297493,23000
1274,raw,direct_vocab,10,0.4244308,0.46855515,0.028937351,0.04592605,0.037431702,-0.047741435,-0.81068665,0.1801415,0.21954393,0.03954897,23000
1275,raw,direct_vocab,11,0.42535558,0.47050068,0.02918626,0.054352652,0.041769456,-0.18808857,0.9897159,0.18092737,0.22137089,0.040052053,23000
1276,raw,direct_vocab,1,0.4239388,0.4736513,0.038946033,0.05826564,0.048605837,0.01853866,-0.56064993,0.17972411,0.22434555,0.040320303,23200
1277,raw,direct_vocab,2,0.42303225,0.46453118,0.022076653,0.042535897,0.032306276,-0.004565151,-0.9667076,0.17895629,0.21578921,0.038616836,23200
1278,raw,direct_vocab,3,0.42316064,0.46748522,0.021958768,0.05303046,0.037494615,-0.01800597,0.9707007,0.17906493,0.21854243,0.039133284,23200
1279,raw,direct_vocab,4,0.42598578,0.45586383,0.016639832,0.03541499,0.026027411,0.02750894,-0.5297754,0.18146388,0.20781183,0.037710343,23200
1280,raw,direct_vocab,5,0.4384604,0.46827915,0.004808965,0.044748597,0.024778781,0.00027377717,-0.69075793,0.19224752,0.21928537,0.04215707,23200
1281,raw,direct_vocab,6,0.42422634,0.4726138,0.02437107,0.0553748,0.039872937,-0.017680781,-0.1842671,0.17996798,0.22336382,0.040198337,23200
1282,raw,direct_vocab,7,0.42717397,0.46775672,0.01921042,0.045824666,0.032517545,-0.031655587,0.159914,0.18247761,0.21879634,0.039925434,23200
1283,raw,direct_vocab,8,0.43874413,0.46101853,0.017921088,0.045802433,0.03186176,0.004752438,0.98575,0.1924964,0.2125381,0.04091282,23200
1284,raw,direct_vocab,9,0.440694,0.45532084,0.017247189,0.03625533,0.02675126,-0.037866395,0.9999949,0.1942112,0.20731707,0.040263295,23200
1285,raw,direct_vocab,10,0.4243733,0.46842927,0.028946921,0.045933794,0.03744036,-0.047567658,-0.81596625,0.18009269,0.21942598,0.039517015,23200
1286,raw,direct_vocab,11,0.42528233,0.47036436,0.0290947,0.054365616,0.041730158,-0.18845624,0.9902182,0.18086506,0.22124264,0.040015064,23200
1287,raw,direct_vocab,1,0.42387432,0.47349438,0.038854282,0.058281906,0.048568092,0.0186361,-0.5512935,0.17966944,0.22419693,0.040281337,23400
1288,raw,direct_vocab,2,0.4229778,0.4644184,0.022009587,0.04263529,0.03232244,-0.004566206,-0.9634928,0.17891023,0.21568446,0.038588155,23400
1289,raw,direct_vocab,3,0.42309532,0.46736723,0.022056226,0.053020332,0.03753828,-0.018181814,0.9683512,0.17900965,0.21843213,0.03910146,23400
1290,raw,direct_vocab,4,0.4258944,0.45576963,0.016374016,0.035487283,0.02593065,0.027291814,-0.5243025,0.18138605,0.20772596,0.037678592,23400
1291,raw,direct_vocab,5,0.43841136,0.46817702,0.004814714,0.04475344,0.024784077,0.00022949492,-0.67938,0.19220452,0.21918972,0.042129256,23400
1292,raw,direct_vocab,6,0.4241546,0.47248912,0.02434293,0.055374876,0.039858904,-0.01765041,-0.18744947,0.17990713,0.22324596,0.04016354,23400
1293,raw,direct_vocab,7,0.42713025,0.46763727,0.019295396,0.045802098,0.032548748,-0.03173462,0.1479265,0.18244025,0.21868461,0.039896876,23400
1294,raw,direct_vocab,8,0.4386809,0.46091208,0.017870188,0.04583439,0.03185229,0.004801515,0.9834308,0.19244093,0.21243994,0.04088214,23400
1295,raw,direct_vocab,9,0.44063377,0.4551972,0.017092148,0.036275964,0.026684057,-0.038027376,0.99999833,0.19415812,0.20720448,0.04023043,23400
1296,raw,direct_vocab,10,0.42431617,0.4683109,0.028995017,0.045929164,0.03746209,-0.04737473,-0.8209402,0.1800442,0.2193151,0.039486412,23400
1297,raw,direct_vocab,11,0.42521706,0.47023058,0.028987622,0.05438886,0.04168824,-0.1888172,0.99074006,0.18080956,0.2211168,0.03998003,23400
1298,raw,direct_vocab,1,0.42381197,0.47334877,0.0387861,0.05832914,0.048557617,0.018724587,-0.5427173,0.17961659,0.22405906,0.040244725,23600
1299,raw,direct_vocab,2,0.42292032,0.4643115,0.021930352,0.042752646,0.0323415,-0.004574442,-0.9610478,0.17886159,0.21558517,0.038559906,23600
1300,raw,direct_vocab,3,0.4230391,0.46725637,0.022144888,0.053057972,0.03760143,-0.018338919,0.9660042,0.17896208,0.2183285,0.039072525,23600
1301,raw,direct_vocab,4,0.42581216,0.45568514,0.01609087,0.03559291,0.02584189,0.027091483,-0.5169382,0.18131599,0.20764895,0.037650075,23600
1302,raw,direct_vocab,5,0.43836346,0.46807945,0.0048173,0.0447843,0.0248008,0.00018030423,-0.6646257,0.19216253,0.21909837,0.042102497,23600
1303,raw,direct_vocab,6,0.42408332,0.47237334,0.024318477,0.05540952,0.039864,-0.017617129,-0.19100082,0.17984666,0.22313657,0.040130366,23600
1304,raw,direct_vocab,7,0.4270906,0.46752653,0.019375715,0.0457963,0.03258601,-0.03179895,0.13558179,0.18240637,0.21858105,0.039870575,23600
1305,raw,direct_vocab,8,0.4386179,0.46081272,0.017823102,0.045890443,0.03185677,0.0048295246,0.98144656,0.19238564,0.21234836,0.040852774,23600
1306,raw,direct_vocab,9,0.44058177,0.45507964,0.016951205,0.036325995,0.026638601,-0.03819843,0.9999595,0.1941123,0.20709749,0.04020017,23600
1307,raw,direct_vocab,10,0.42426196,0.46820605,0.029088272,0.04596947,0.037528872,-0.047126565,-0.8238609,0.1799982,0.2192169,0.039458647,23600
1308,raw,direct_vocab,11,0.42516193,0.47011006,0.028861895,0.05446611,0.041664004,-0.1891487,0.9912968,0.18076266,0.22100347,0.039949175,23600
1309,raw,direct_vocab,1,0.4237531,0.4732089,0.038726278,0.058379676,0.048552975,0.018871859,-0.5336104,0.1795667,0.22392666,0.04020977,23800
1310,raw,direct_vocab,2,0.42286417,0.46420893,0.021834815,0.04287199,0.0323534,-0.004603105,-0.9585948,0.1788141,0.21548992,0.038532637,23800
1311,raw,direct_vocab,3,0.42298672,0.46715027,0.02223118,0.05311569,0.037673436,-0.018493986,0.9630599,0.17891777,0.21822937,0.03904511,23800
1312,raw,direct_vocab,4,0.42573622,0.4555996,0.015806995,0.0356874,0.025747197,0.026878493,-0.5088197,0.18125133,0.207571,0.03762252,23800
1313,raw,direct_vocab,5,0.43831155,0.46798536,0.0048183594,0.044829458,0.024823908,0.00014329604,-0.64272916,0.192117,0.2190103,0.0420756,23800
1314,raw,direct_vocab,6,0.42400965,0.4722581,0.024285637,0.05544121,0.039863423,-0.017613959,-0.19744357,0.17978418,0.2230277,0.040096853,23800
1315,raw,direct_vocab,7,0.42703754,0.4674236,0.01946107,0.045793757,0.03262741,-0.03187746,0.120287746,0.18236105,0.2184848,0.03984312,23800
1316,raw,direct_vocab,8,0.43855396,0.4607126,0.01776709,0.045940276,0.031853683,0.0048616505,0.9793728,0.19232957,0.2122561,0.040823124,23800
1317,raw,direct_vocab,9,0.44053087,0.4549684,0.016804846,0.0363931,0.026598971,-0.038317494,0.99990356,0.19406745,0.20699623,0.040171232,23800
1318,raw,direct_vocab,10,0.42421046,0.4681068,0.029172327,0.046003275,0.0375878,-0.046842072,-0.8272516,0.17995451,0.21912399,0.03943235,23800
1319,raw,direct_vocab,11,0.42511153,0.469997,0.028783215,0.054550532,0.041666873,-0.18947046,0.9916076,0.18071981,0.22089717,0.039920494,23800
1320,raw,direct_vocab,1,0.42369285,0.4730767,0.038640946,0.058411483,0.048526213,0.01898371,-0.5247453,0.17951563,0.22380157,0.04017588,24000
1321,raw,direct_vocab,2,0.422796,0.46409947,0.021752331,0.04293902,0.032345675,-0.0045915283,-0.9551841,0.17875646,0.21538831,0.038502052,24000
1322,raw,direct_vocab,3,0.4229351,0.46704426,0.022319622,0.05315988,0.037739754,-0.018633317,0.95922947,0.17887409,0.21813035,0.039017867,24000
1323,raw,direct_vocab,4,0.42565927,0.4555175,0.01554438,0.03577483,0.025659606,0.026654253,-0.5005851,0.18118581,0.2074962,0.037595365,24000
1324,raw,direct_vocab,5,0.4382645,0.4678881,0.0048368005,0.044857364,0.024847083,0.00013569894,-0.61188114,0.19207576,0.21891926,0.042049084,24000
1325,raw,direct_vocab,6,0.4239409,0.47213572,0.024241384,0.055436675,0.03983903,-0.017587971,-0.20375888,0.17972589,0.22291215,0.040063083,24000
1326,raw,direct_vocab,7,0.42698684,0.4673188,0.01954007,0.045767974,0.03265402,-0.031933755,0.105825275,0.18231776,0.21838686,0.039815802,24000
1327,raw,direct_vocab,8,0.4384919,0.4606137,0.017711462,0.045977008,0.031844236,0.004850219,0.9771309,0.19227515,0.21216498,0.040794056,24000
1328,raw,direct_vocab,9,0.4404788,0.4548619,0.016676469,0.036458425,0.026567448,-0.038406186,0.9998321,0.19402157,0.20689936,0.04014294,24000
1329,raw,direct_vocab,10,0.42415705,0.46800748,0.029230874,0.04602601,0.037628442,-0.046470318,-0.8306186,0.1799092,0.21903099,0.03940569,24000
1330,raw,direct_vocab,11,0.42506236,0.46988934,0.028717179,0.05461677,0.041666977,-0.18971251,0.99201906,0.18067801,0.22079599,0.03989298,24000
1331,raw,direct_vocab,1,0.42361754,0.47293884,0.038547475,0.058369175,0.048458323,0.019091547,-0.5151417,0.17945182,0.22367114,0.040138192,24200
1332,raw,direct_vocab,2,0.4227186,0.46398598,0.02166187,0.04298476,0.032323316,-0.004572885,-0.95252806,0.17869103,0.21528299,0.03846914,24200
1333,raw,direct_vocab,3,0.42289025,0.46694443,0.02244401,0.053177714,0.037810862,-0.018771319,0.9550364,0.17883617,0.2180371,0.03899292,24200
1334,raw,direct_vocab,4,0.42558172,0.45543388,0.015273085,0.035824977,0.025549032,0.026420327,-0.49059796,0.1811198,0.20742002,0.037567873,24200
1335,raw,direct_vocab,5,0.43821633,0.4677896,0.0048236633,0.04483916,0.02483141,0.00010430732,-0.57413703,0.19203354,0.2188271,0.042022143,24200
1336,raw,direct_vocab,6,0.42385265,0.4720182,0.024245182,0.05540761,0.039826397,-0.017654454,-0.21626748,0.17965107,0.2228012,0.04002647,24200
1337,raw,direct_vocab,7,0.4269323,0.46721074,0.019616168,0.045690496,0.03265333,-0.031948626,0.089547224,0.1822712,0.21828587,0.03978723,24200
1338,raw,direct_vocab,8,0.43842968,0.46051642,0.01767358,0.045975465,0.03182452,0.0048724543,0.9747402,0.19222058,0.21207538,0.040765252,24200
1339,raw,direct_vocab,9,0.44042274,0.45475864,0.01654766,0.036466535,0.026507098,-0.03847697,0.9997451,0.1939722,0.20680542,0.040114503,24200
1340,raw,direct_vocab,10,0.42410436,0.46790767,0.029282724,0.045991164,0.037636943,-0.0461293,-0.83447874,0.17986451,0.21893759,0.0393791,24200
1341,raw,direct_vocab,11,0.4250146,0.4697816,0.028647993,0.054610245,0.04162912,-0.19005014,0.99282616,0.1806374,0.22069477,0.03986573,24200
1342,raw,direct_vocab,1,0.42354637,0.4728125,0.03844764,0.058351178,0.04839941,0.019164208,-0.5057038,0.17939153,0.22355166,0.040103275,24400
1343,raw,direct_vocab,2,0.42264694,0.46388024,0.021585016,0.043054555,0.032319784,-0.0045572747,-0.94998026,0.17863044,0.21518488,0.03843857,24400
1344,raw,direct_vocab,3,0.42284974,0.46685943,0.022573367,0.05324944,0.037911404,-0.01889728,0.9504454,0.17880191,0.21795772,0.038971256,24400
1345,raw,direct_vocab,4,0.4255095,0.45535868,0.015009545,0.0358741,0.025441822,0.026199473,-0.4795186,0.18105835,0.20735154,0.037542727,24400
1346,raw,direct_vocab,5,0.43817243,0.46769863,0.0048282603,0.044834908,0.024831584,7.2398056e-05,-0.5314036,0.19199508,0.21874201,0.04199739,24400
1347,raw,direct_vocab,6,0.4237693,0.47190332,0.024249265,0.05537097,0.039810117,-0.017748417,-0.22861035,0.17958042,0.22269274,0.039991256,24400
1348,raw,direct_vocab,7,0.42688304,0.46711126,0.019695343,0.04562713,0.032661237,-0.03195798,0.07217469,0.18222913,0.21819293,0.039761107,24400
1349,raw,direct_vocab,8,0.43837532,0.46042287,0.017632054,0.04598145,0.031806752,0.0048989593,0.972377,0.19217293,0.21198922,0.04073859,24400
1350,raw,direct_vocab,9,0.44036546,0.45466313,0.016428975,0.036502775,0.026465874,-0.038515907,0.99956626,0.19392174,0.20671856,0.040087223,24400
1351,raw,direct_vocab,10,0.42405084,0.4678094,0.0293271,0.045951527,0.037639312,-0.045819912,-0.8367937,0.1798191,0.21884564,0.039352626,24400
1352,raw,direct_vocab,11,0.42497092,0.4696828,0.02858218,0.054614488,0.041598335,-0.19033968,0.9936069,0.18060029,0.22060195,0.039840773,24400
1353,raw,direct_vocab,1,0.4234704,0.47268632,0.03830628,0.058323056,0.04831467,0.019217147,-0.49651468,0.17932719,0.22343236,0.040067498,24600
1354,raw,direct_vocab,2,0.42258513,0.46377158,0.021495298,0.043098953,0.032297127,-0.004555246,-0.94741017,0.1785782,0.21508408,0.038409326,24600
1355,raw,direct_vocab,3,0.42281196,0.4667798,0.022697778,0.053293854,0.037995815,-0.019023025,0.9459135,0.17876995,0.21788338,0.038951,24600
1356,raw,direct_vocab,4,0.42543712,0.45528266,0.014751013,0.035892952,0.025321983,0.026030274,-0.47104776,0.18099675,0.2072823,0.03751742,24600
1357,raw,direct_vocab,5,0.43813056,0.467615,0.0048332717,0.04484265,0.02483796,8.6550615e-05,-0.48813057,0.19195838,0.2186638,0.041974347,24600
1358,raw,direct_vocab,6,0.42368516,0.4717898,0.024276933,0.055327114,0.039802022,-0.017855706,-0.23913905,0.17950912,0.22258562,0.03995615,24600
1359,raw,direct_vocab,7,0.42683992,0.46701148,0.019750882,0.045557823,0.032654352,-0.031911124,0.060055826,0.18219231,0.21809973,0.039736092,24600
1360,raw,direct_vocab,8,0.4383126,0.46032822,0.017578876,0.04596759,0.031773232,0.004921578,0.9696294,0.19211793,0.21190207,0.040710185,24600
1361,raw,direct_vocab,9,0.44030318,0.45456946,0.01632038,0.036540505,0.026430443,-0.0385505,0.9993342,0.1938669,0.20663339,0.040059373,24600
1362,raw,direct_vocab,10,0.42400265,0.4677094,0.029410161,0.045913696,0.03766193,-0.04544726,-0.83902645,0.17977825,0.21875207,0.039326865,24600
1363,raw,direct_vocab,11,0.4249265,0.46958908,0.028532512,0.054613743,0.04157313,-0.19061495,0.9944236,0.18056253,0.22051391,0.039816547,24600
1364,raw,direct_vocab,1,0.42338538,0.47256342,0.03811605,0.058286417,0.048201233,0.019215045,-0.48673937,0.17925519,0.22331618,0.040030584,24800
1365,raw,direct_vocab,2,0.4225283,0.46365893,0.021411505,0.04310404,0.032257773,-0.004544412,-0.94464153,0.17853016,0.2149796,0.038380343,24800
1366,raw,direct_vocab,3,0.42276835,0.46669728,0.022783916,0.053281218,0.03803257,-0.019110981,0.9410333,0.17873308,0.21780635,0.0389292,24800
1367,raw,direct_vocab,4,0.42535484,0.4552038,0.014556268,0.035858825,0.025207546,0.025853321,-0.46559894,0.18092674,0.2072105,0.03748992,24800
1368,raw,direct_vocab,5,0.4380945,0.4675325,0.0048342342,0.04482339,0.024828812,0.00011933449,-0.445867,0.19192679,0.21858662,0.04195263,24800
1369,raw,direct_vocab,6,0.42360392,0.47168002,0.024345033,0.055263385,0.03980421,-0.017910227,-0.24764343,0.17944029,0.22248204,0.03992224,24800
1370,raw,direct_vocab,7,0.4268,0.4669161,0.019803787,0.045480702,0.032642245,-0.031852327,0.046858326,0.18215825,0.21801066,0.03971244,24800
1371,raw,direct_vocab,8,0.4382631,0.46022996,0.017516142,0.04590705,0.031711597,0.004887473,0.9666946,0.19207454,0.21181162,0.04068362,24800
1372,raw,direct_vocab,9,0.4402376,0.45447582,0.01624346,0.036572624,0.026408043,-0.03862797,0.99921924,0.19380915,0.20654827,0.040030945,24800
1373,raw,direct_vocab,10,0.42394772,0.46761304,0.02950868,0.04586759,0.037688136,-0.04509056,-0.84209967,0.17973167,0.21866195,0.039300475,24800
1374,raw,direct_vocab,11,0.42488354,0.46949926,0.02845817,0.054601196,0.041529685,-0.19089535,0.9952358,0.18052603,0.22042955,0.03979327,24800
1375,raw,direct_vocab,1,0.42330757,0.47244662,0.037938233,0.058260273,0.048099253,0.019195244,-0.47694087,0.1791893,0.2232058,0.03999609,25000
1376,raw,direct_vocab,2,0.42247567,0.46354648,0.021325305,0.043104697,0.032215,-0.0045542656,-0.9417176,0.17848569,0.21487534,0.038352173,25000
1377,raw,direct_vocab,3,0.4227265,0.46662334,0.022849655,0.053290512,0.038070083,-0.019211983,0.936959,0.1786977,0.21773733,0.038909163,25000
1378,raw,direct_vocab,4,0.42528105,0.45512673,0.014348298,0.035830166,0.025089232,0.025655696,-0.46379963,0.18086398,0.20714034,0.037464228,25000
1379,raw,direct_vocab,5,0.4380643,0.46744385,0.004821395,0.044767946,0.02479467,0.00013664123,-0.41032016,0.19190034,0.21850376,0.041930947,25000
1380,raw,direct_vocab,6,0.42352772,0.4715755,0.024440886,0.05520375,0.039822318,-0.018019538,-0.2597166,0.17937572,0.22238345,0.039890192,25000
1381,raw,direct_vocab,7,0.42675838,0.4668236,0.019858686,0.045391604,0.032625146,-0.031790625,0.034673903,0.1821227,0.21792428,0.03968896,25000
1382,raw,direct_vocab,8,0.43820992,0.46013623,0.017417258,0.04585604,0.031636648,0.004859257,0.96556973,0.19202794,0.21172535,0.040657185,25000
1383,raw,direct_vocab,9,0.4401773,0.45439056,0.016209953,0.036612906,0.026411429,-0.038709857,0.9991313,0.19375604,0.20647077,0.04000496,25000
1384,raw,direct_vocab,10,0.42389807,0.467523,0.02962794,0.04583981,0.037733875,-0.04474516,-0.84552443,0.17968957,0.21857776,0.03927614,25000
1385,raw,direct_vocab,11,0.42484495,0.46940884,0.028354714,0.05457642,0.041465566,-0.19120994,0.99590105,0.18049324,0.22034466,0.039770722,25000
1386,raw,direct_vocab,1,0.42324015,0.4723298,0.037756924,0.05822451,0.047990717,0.019179398,-0.4662186,0.17913222,0.22309543,0.03996358,25200
1387,raw,direct_vocab,2,0.42242283,0.46344072,0.021235742,0.043135446,0.03218559,-0.004549114,-0.93823546,0.17844105,0.21477729,0.038325086,25200
1388,raw,direct_vocab,3,0.42267427,0.4665581,0.022924518,0.053306445,0.038115483,-0.019291122,0.93113214,0.17865354,0.21767646,0.03888867,25200
1389,raw,direct_vocab,4,0.4252146,0.45505047,0.014143814,0.03581451,0.024979161,0.025467478,-0.46330085,0.18080744,0.20707093,0.037439965,25200
1390,raw,direct_vocab,5,0.438032,0.467359,0.0048349258,0.044734187,0.024784558,0.00010792275,-0.3704175,0.19187203,0.21842444,0.041909542,25200
1391,raw,direct_vocab,6,0.4234573,0.4714745,0.02453207,0.05515494,0.039843503,-0.018118206,-0.2713003,0.17931607,0.2222882,0.03985985,25200
1392,raw,direct_vocab,7,0.42672366,0.46673137,0.019918026,0.04531458,0.032616302,-0.031699605,0.020173624,0.18209308,0.21783817,0.039666824,25200
1393,raw,direct_vocab,8,0.43816248,0.46004987,0.017320013,0.045834873,0.03157744,0.0048030075,0.96426356,0.19198635,0.21164589,0.040633123,25200
1394,raw,direct_vocab,9,0.44012883,0.4543112,0.016180629,0.036642168,0.0264114,-0.038771052,0.99912006,0.1937134,0.20639867,0.03998219,25200
1395,raw,direct_vocab,10,0.42384604,0.46743816,0.029723812,0.04582081,0.037772313,-0.044381615,-0.8486397,0.17964546,0.21849844,0.039252255,25200
1396,raw,direct_vocab,11,0.42480376,0.4693202,0.02828419,0.054562427,0.04142331,-0.19155519,0.99648684,0.18045823,0.22026145,0.039747994,25200
1397,raw,direct_vocab,1,0.4231717,0.47221917,0.03756292,0.058203705,0.047883313,0.019209249,-0.4537196,0.17907429,0.22299094,0.039931946,25400
1398,raw,direct_vocab,2,0.4223739,0.46333867,0.021135224,0.043178584,0.032156903,-0.0045223427,-0.9342884,0.1783997,0.21468273,0.038299333,25400
1399,raw,direct_vocab,3,0.42262712,0.46649057,0.022963556,0.053311102,0.038137328,-0.019401316,0.9251668,0.17861368,0.21761344,0.038868736,25400
1400,raw,direct_vocab,4,0.42515525,0.4549719,0.013910469,0.035812356,0.024861412,0.025316905,-0.4648282,0.18075699,0.20699944,0.037416596,25400
1401,raw,direct_vocab,5,0.43800652,0.4672764,0.004844527,0.04472421,0.02478437,5.7364054e-05,-0.3231921,0.19184971,0.21834722,0.04188985,25400
1402,raw,direct_vocab,6,0.42339095,0.47137856,0.024646902,0.055109918,0.03987841,-0.018185098,-0.28158942,0.1792599,0.22219776,0.039831147,25400
1403,raw,direct_vocab,7,0.42669123,0.4666439,0.01998675,0.04525848,0.032622617,-0.031653762,0.0031051706,0.18206541,0.21775652,0.039645933,25400
1404,raw,direct_vocab,8,0.43811503,0.45996445,0.017235339,0.04582774,0.03153154,0.004729665,0.9635972,0.19194478,0.2115673,0.040609237,25400
1405,raw,direct_vocab,9,0.44008628,0.45423353,0.016144175,0.03666142,0.026402798,-0.038826447,0.9991408,0.19367594,0.2063281,0.039960787,25400
1406,raw,direct_vocab,10,0.42379314,0.46734977,0.02980787,0.045784354,0.03779611,-0.04404502,-0.85238874,0.17960063,0.21841581,0.039227616,25400
1407,raw,direct_vocab,11,0.4247663,0.46923897,0.028213525,0.054573797,0.04139366,-0.19185539,0.99704635,0.18042642,0.2201852,0.03972723,25400
1408,raw,direct_vocab,1,0.4231064,0.4721133,0.03737967,0.05818712,0.047783397,0.019247765,-0.44184217,0.17901903,0.22289097,0.039901726,25600
1409,raw,direct_vocab,2,0.42232865,0.46323478,0.0210343,0.043199044,0.032116674,-0.004506406,-0.93004817,0.17836149,0.21458647,0.03827396,25600
1410,raw,direct_vocab,3,0.42257786,0.46643135,0.023016233,0.053329904,0.03817307,-0.01951054,0.9192774,0.17857204,0.2175582,0.038849812,25600
1411,raw,direct_vocab,4,0.42509747,0.45489705,0.013701473,0.03582896,0.024765216,0.02512455,-0.46741888,0.18070786,0.20693132,0.037394118,25600
1412,raw,direct_vocab,5,0.4379787,0.46719322,0.0048566605,0.04470631,0.024781486,-1.0909713e-05,-0.27560264,0.19182536,0.2182695,0.041869625,25600
1413,raw,direct_vocab,6,0.42332256,0.4712834,0.024793684,0.05506279,0.039928235,-0.018224426,-0.28875905,0.17920199,0.22210805,0.039802205,25600
1414,raw,direct_vocab,7,0.4266555,0.4665551,0.02003601,0.045197483,0.032616746,-0.03160838,-0.0112554915,0.18203491,0.21767364,0.039624203,25600
1415,raw,direct_vocab,8,0.43806982,0.45988396,0.017163152,0.045836266,0.03149971,0.004668621,0.96252114,0.19190517,0.21149325,0.04058665,25600
1416,raw,direct_vocab,9,0.440041,0.4541567,0.016111521,0.03667773,0.026394624,-0.038912445,0.9991793,0.19363609,0.20625831,0.039939053,25600
1417,raw,direct_vocab,10,0.42374283,0.46725994,0.029889612,0.045764785,0.037827197,-0.04374873,-0.8557265,0.179558,0.21833186,0.03920323,25600
1418,raw,direct_vocab,11,0.42472574,0.46916094,0.028130244,0.054591157,0.0413607,-0.19215186,0.9975649,0.18039195,0.220112,0.03970643,25600
1419,raw,direct_vocab,1,0.4230494,0.47200623,0.03718587,0.058150772,0.047668323,0.019269008,-0.4313767,0.17897078,0.22278988,0.03987288,25800
1420,raw,direct_vocab,2,0.42228803,0.46313637,0.020888012,0.043240834,0.032064423,-0.0044894833,-0.9244771,0.17832719,0.2144953,0.038250346,25800
1421,raw,direct_vocab,3,0.42252788,0.4663753,0.023109766,0.053346395,0.03822808,-0.019567091,0.91264886,0.17852981,0.21750592,0.03883129,25800
1422,raw,direct_vocab,4,0.42504084,0.45482397,0.01351985,0.035833206,0.024676528,0.024926692,-0.4690663,0.18065971,0.20686485,0.037372142,25800
1423,raw,direct_vocab,5,0.437958,0.46710986,0.004866038,0.044687007,0.024776522,-7.115465e-05,-0.22821935,0.19180721,0.21819162,0.041850727,25800
1424,raw,direct_vocab,6,0.42326042,0.47119376,0.02493591,0.055009063,0.039972488,-0.018248858,-0.29500723,0.17914939,0.22202356,0.039775386,25800
1425,raw,direct_vocab,7,0.42662525,0.46646658,0.020103035,0.045144483,0.03262376,-0.031548567,-0.022607772,0.1820091,0.21759106,0.039603554,25800
1426,raw,direct_vocab,8,0.4380334,0.45980766,0.017080091,0.045841925,0.031461008,0.0046082484,0.96123165,0.19187327,0.21142308,0.040566437,25800
1427,raw,direct_vocab,9,0.44000158,0.45408106,0.016104281,0.036698267,0.026401274,-0.0389814,0.99927557,0.19360138,0.2061896,0.039918594,25800
1428,raw,direct_vocab,10,0.42369875,0.46717295,0.029969629,0.04576194,0.037865784,-0.04346752,-0.8591495,0.17952064,0.21825057,0.03918048,25800
1429,raw,direct_vocab,11,0.42469624,0.46908766,0.028022375,0.05458454,0.041303456,-0.19244407,0.9980391,0.18036689,0.22004323,0.039688513,25800
1430,raw,direct_vocab,1,0.42299795,0.47190276,0.03700382,0.058125433,0.047564626,0.019294655,-0.4216248,0.17892727,0.2226922,0.03984571,26000
1431,raw,direct_vocab,2,0.42225438,0.46303892,0.020752262,0.04329104,0.03202165,-0.0044669947,-0.9187405,0.17829877,0.21440504,0.038228158,26000
1432,raw,direct_vocab,3,0.4224787,0.46632057,0.023188883,0.053360187,0.038274534,-0.019607177,0.9059101,0.17848825,0.21745488,0.03881314,26000
1433,raw,direct_vocab,4,0.42498925,0.45475107,0.0133617595,0.03583984,0.0246008,0.024759635,-0.47063068,0.18061587,0.20679854,0.037351098,26000
1434,raw,direct_vocab,5,0.43793592,0.4670268,0.0048934114,0.044694975,0.024794193,-0.00013742314,-0.1773403,0.19178787,0.21811403,0.041831624,26000
1435,raw,direct_vocab,6,0.42320308,0.47111574,0.025057048,0.054976907,0.04001698,-0.018285198,-0.3011463,0.17910084,0.22195004,0.03975144,26000
1436,raw,direct_vocab,7,0.4265968,0.46638462,0.020155886,0.04511889,0.032637388,-0.03150495,-0.033109322,0.18198483,0.21751462,0.03958436,26000
1437,raw,direct_vocab,8,0.438003,0.45973325,0.016991602,0.045854133,0.03142287,0.0045656357,0.96024185,0.19184662,0.21135466,0.040547676,26000
1438,raw,direct_vocab,9,0.439962,0.4540077,0.016068138,0.036740646,0.026404392,-0.039089847,0.9993745,0.19356656,0.20612298,0.039898515,26000
1439,raw,direct_vocab,10,0.42365953,0.46709177,0.030062048,0.045787133,0.03792459,-0.043168318,-0.86171424,0.1794874,0.21817473,0.039159615,26000
1440,raw,direct_vocab,11,0.4246682,0.46901688,0.027887821,0.05458145,0.041234635,-0.1926901,0.9983162,0.18034308,0.21997683,0.039671298,26000
