epoch,filename,path,source,train_loss,test_loss,train_accuracy,test_accuracy,param_norm,coord_mode,input_projection_mode,p,K,d_mlp,ell_global,ell_neuron,ell_abs,ell_global_norm,ell_neuron_norm,ell_abs_norm,sum_alpha2beta2,coherence_in_mean,coherence_out_mean,coherence_mean,coherence_in_weighted,coherence_out_weighted,coherence_joint_weighted,H_in,H_out,top1_in,top2_in,top1_out,top2_out,param_norm_model
26000,26000.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/26000.pth,numbered,6.883705736981938e-06,0.11327525228261948,1.0,0.9774436090225563,48.484574283554664,decoded,direct_vocab,23,11,512,-0.07817883789539337,0.47267845273017883,0.47267845273017883,-0.16462720930576324,0.995355486869812,0.995355486869812,0.4748840630054474,0.03385591134428978,0.02462548017501831,0.029240695759654045,0.03431336581707001,0.02445894107222557,0.029527347534894943,2.3960893154144287,2.396209955215454,0.09951744973659515,0.1948719173669815,0.09778314083814621,0.19335544109344482,48.48453865183467
26200,26200.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/26200.pth,numbered,6.885511993459659e-06,0.11313127726316452,1.0,0.9774436090225563,48.47805192141103,decoded,direct_vocab,23,11,512,-0.08394521474838257,0.4724390506744385,0.4724390506744385,-0.17686158418655396,0.9953672289848328,0.9953672289848328,0.4746379256248474,0.03386306390166283,0.024626554921269417,0.029244810342788696,0.034323032945394516,0.024460911750793457,0.02953457646071911,2.396090507507324,2.396211624145508,0.09951440244913101,0.19486947357654572,0.09778165072202682,0.19334080815315247,48.478018587116495
26400,26400.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/26400.pth,numbered,6.879491138533922e-06,0.1130031943321228,1.0,0.9774436090225563,48.47181959182302,decoded,direct_vocab,23,11,512,-0.08941737562417984,0.4722088575363159,0.4722088575363159,-0.18848463892936707,0.995378315448761,0.995378315448761,0.4744013845920563,0.03387224301695824,0.024630727246403694,0.02925148606300354,0.03433472663164139,0.0244661383330822,0.029544414952397346,2.396091938018799,2.3962132930755615,0.09951351583003998,0.19487105309963226,0.0977805107831955,0.19332708418369293,48.47178222301095
26600,26600.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/26600.pth,numbered,6.8746744545933325e-06,0.11287402361631393,1.0,0.9774436090225563,48.465685147132305,decoded,direct_vocab,23,11,512,-0.09467154741287231,0.47198349237442017,0.47198349237442017,-0.1996573805809021,0.9953886866569519,0.9953886866569519,0.4741700291633606,0.03388791158795357,0.02463841438293457,0.02926316298544407,0.034352872520685196,0.02447536028921604,0.029559731483459473,2.396092176437378,2.396214723587036,0.09951341897249222,0.19487692415714264,0.09778013825416565,0.19331470131874084,48.465655879237694
26800,26800.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/26800.pth,numbered,6.874072369100759e-06,0.11276267468929291,1.0,0.9774436090225563,48.45988159386828,decoded,direct_vocab,23,11,512,-0.09837031364440918,0.4717720150947571,0.4717720150947571,-0.2075529545545578,0.9953986406326294,0.9953986406326294,0.4739528298377991,0.03390282392501831,0.0246469397097826,0.02927488088607788,0.034370217472314835,0.024485552683472633,0.029575165361166,2.396092653274536,2.3962161540985107,0.0995134636759758,0.19487904012203217,0.09778036922216415,0.19330328702926636,48.4598524533937
27000,27000.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/27000.pth,numbered,6.8707613536389545e-06,0.11260833591222763,1.0,0.9774436090225563,48.45422535588565,decoded,direct_vocab,23,11,512,-0.10181662440299988,0.47156623005867004,0.47156623005867004,-0.21492019295692444,0.9954081773757935,0.9954081773757935,0.4737415611743927,0.03390618786215782,0.024660801514983177,0.029283493757247925,0.03437581658363342,0.024499930441379547,0.029586311429739,2.3960938453674316,2.396216630935669,0.09950845688581467,0.19487595558166504,0.09778132289648056,0.19329355657100677,48.454198230616456
27200,27200.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/27200.pth,numbered,6.8632352849817835e-06,0.11243148148059845,1.0,0.9774436090225563,48.44865116643438,decoded,direct_vocab,23,11,512,-0.1046411469578743,0.4713630974292755,0.4713630974292755,-0.22097958624362946,0.9954174160957336,0.9954174160957336,0.47353309392929077,0.03390681371092796,0.0246583241969347,0.029282569885253906,0.034378111362457275,0.024498263373970985,0.029587747529149055,2.39609432220459,2.3962175846099854,0.09950566291809082,0.19487372040748596,0.0977819412946701,0.19328412413597107,48.448623974670966
27400,27400.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/27400.pth,numbered,6.855709671071963e-06,0.11224491149187088,1.0,0.9774436090225563,48.44306259568039,decoded,direct_vocab,23,11,512,-0.10670843720436096,0.4711575210094452,0.4711575210094452,-0.2254457175731659,0.9954268336296082,0.9954268336296082,0.4733220934867859,0.03390364348888397,0.02465112879872322,0.029277386143803596,0.03437693789601326,0.024492274969816208,0.0295855812728405,2.3960952758789062,2.3962182998657227,0.09950463473796844,0.19487030804157257,0.09778238832950592,0.19327545166015625,48.44304025775078
27600,27600.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/27600.pth,numbered,6.856311756564537e-06,0.11207085102796555,1.0,0.9774436090225563,48.437899394636666,decoded,direct_vocab,23,11,512,-0.10918039083480835,0.47096744179725647,0.47096744179725647,-0.2307632714509964,0.9954350590705872,0.9954350590705872,0.47312724590301514,0.03390692174434662,0.024643952026963234,0.02927543595433235,0.03438267111778259,0.024486146867275238,0.02958684228360653,2.3960962295532227,2.396218776702881,0.09950309991836548,0.19486814737319946,0.09778255969285965,0.19326689839363098,48.43787298243493
27800,27800.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/27800.pth,numbered,6.846377345937071e-06,0.11188497394323349,1.0,0.9774436090225563,48.432581276188166,decoded,direct_vocab,23,11,512,-0.111564502120018,0.47077351808547974,0.47077351808547974,-0.2359013557434082,0.9954431056976318,0.9954431056976318,0.47292861342430115,0.03390445187687874,0.02462882362306118,0.029266636818647385,0.034382808953523636,0.024472668766975403,0.0295818243175745,2.396096706390381,2.39621901512146,0.09950792789459229,0.19487354159355164,0.09778355062007904,0.19325947761535645,48.43255267073092
28000,28000.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/28000.pth,numbered,6.843969003966777e-06,0.11172127723693848,1.0,0.9774436090225563,48.427238049239094,decoded,direct_vocab,23,11,512,-0.11338499933481216,0.47057896852493286,0.47057896852493286,-0.23985175788402557,0.9954507946968079,0.9954507946968079,0.47272950410842896,0.033908721059560776,0.02460651844739914,0.029257619753479958,0.03439008444547653,0.02445194683969021,0.02957705780863762,2.3960981369018555,2.39621901512146,0.0995078831911087,0.1948682963848114,0.09778454899787903,0.19325268268585205,48.42720530721536
28200,28200.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/28200.pth,numbered,6.8424637902353425e-06,0.11155731976032257,1.0,0.9774436090225563,48.42197371070755,decoded,direct_vocab,23,11,512,-0.1154753565788269,0.47038692235946655,0.47038692235946655,-0.24437540769577026,0.9954591393470764,0.9954591393470764,0.47253262996673584,0.03392705321311951,0.024582255631685257,0.029254654422402382,0.034412454813718796,0.024429405108094215,0.02957923524081707,2.3960976600646973,2.396219253540039,0.09951747208833694,0.19487586617469788,0.09778555482625961,0.19324621558189392,48.42195441063188
28400,28400.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/28400.pth,numbered,6.838851732027251e-06,0.1113903596997261,1.0,0.9774436090225563,48.41695330635311,decoded,direct_vocab,23,11,512,-0.11757180839776993,0.4702036380767822,0.4702036380767822,-0.24891115725040436,0.9954676628112793,0.9954676628112793,0.47234445810317993,0.033946383744478226,0.02455649897456169,0.02925144135951996,0.034435246139764786,0.02440595254302025,0.0295810978859663,2.3960964679718018,2.39621901512146,0.09952396154403687,0.19487737119197845,0.09778683632612228,0.19324056804180145,48.416929855988265
28600,28600.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/28600.pth,numbered,6.839453817519825e-06,0.11122815310955048,1.0,0.9774436090225563,48.412104273191446,decoded,direct_vocab,23,11,512,-0.11908446252346039,0.4700278341770172,0.4700278341770172,-0.25220993161201477,0.995475709438324,0.995475709438324,0.4721640348434448,0.03395679220557213,0.024531342089176178,0.029244067147374153,0.03444891795516014,0.024381961673498154,0.029577231034636497,2.396095037460327,2.396219253540039,0.09953612834215164,0.1948820799589157,0.09778828173875809,0.19323545694351196,48.41207876261034
28800,28800.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/28800.pth,numbered,6.835239219071809e-06,0.11106723546981812,1.0,0.9774436090225563,48.40738395588624,decoded,direct_vocab,23,11,512,-0.12051994353532791,0.4698556363582611,0.4698556363582611,-0.2553456723690033,0.9954833984375,0.9954833984375,0.47198742628097534,0.03396483138203621,0.02450823038816452,0.029236530885100365,0.03445914015173912,0.02436041086912155,0.029572689905762672,2.39609432220459,2.396218776702881,0.09954874217510223,0.19488808512687683,0.09778986126184464,0.19323018193244934,48.407362095843695
29000,29000.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/29000.pth,numbered,6.828917321399786e-06,0.1109098270535469,1.0,0.9774436090225563,48.40268914763324,decoded,direct_vocab,23,11,512,-0.12225312739610672,0.469683974981308,0.469683974981308,-0.25911444425582886,0.9954911470413208,0.9954911470413208,0.47181129455566406,0.033965516835451126,0.02448015660047531,0.02922283671796322,0.034462329000234604,0.024333521723747253,0.02956201881170273,2.396094560623169,2.3962185382843018,0.09955888986587524,0.19489246606826782,0.0977916345000267,0.1932252049446106,48.40266010130861
29200,29200.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/29200.pth,numbered,6.825606305937981e-06,0.1107078269124031,1.0,0.9774436090225563,48.398114891043726,decoded,direct_vocab,23,11,512,-0.12406209111213684,0.46951809525489807,0.46951809525489807,-0.26304349303245544,0.9954989552497864,0.9954989552497864,0.4716409742832184,0.03395495191216469,0.024454176425933838,0.029204564169049263,0.0344538688659668,0.024308381602168083,0.029545936733484268,2.3960928916931152,2.3962175846099854,0.0995783656835556,0.19490867853164673,0.09779360890388489,0.193220853805542,48.3980875441343
29400,29400.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/29400.pth,numbered,6.814166681579081e-06,0.11048116534948349,1.0,0.9774436090225563,48.39367235521602,decoded,direct_vocab,23,11,512,-0.12541703879833221,0.46935710310935974,0.46935710310935974,-0.2660096287727356,0.995506763458252,0.995506763458252,0.4714755415916443,0.033951353281736374,0.024430906400084496,0.02919112890958786,0.0344516821205616,0.024286311119794846,0.0295344740152359,2.396091938018799,2.396217107772827,0.09959090501070023,0.1949124038219452,0.09779568016529083,0.19321709871292114,48.39364698345616
29600,29600.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/29600.pth,numbered,6.814166681579081e-06,0.11027465760707855,1.0,0.9774436090225563,48.38929944912325,decoded,direct_vocab,23,11,512,-0.1261572241783142,0.46919918060302734,0.46919918060302734,-0.26767173409461975,0.9955145716667175,0.9955145716667175,0.4713132083415985,0.03395640477538109,0.024409594014286995,0.029183000326156616,0.034458644688129425,0.024266092106699944,0.029528647661209106,2.3960912227630615,2.396216630935669,0.09960205852985382,0.1949213147163391,0.09779784083366394,0.1932138204574585,48.38927412749583
29800,29800.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/29800.pth,numbered,6.817779194534523e-06,0.11010822653770447,1.0,0.9774436090225563,48.38495830406358,decoded,direct_vocab,23,11,512,-0.12682592868804932,0.469041109085083,0.469041109085083,-0.2691831886768341,0.9955217838287354,0.9955217838287354,0.4711510241031647,0.03396526724100113,0.024390695616602898,0.029177982360124588,0.03446893021464348,0.02424805983901024,0.02952529862523079,2.396090507507324,2.3962159156799316,0.09961027652025223,0.19492971897125244,0.09780004620552063,0.1932109296321869,48.384941242730676
30000,30000.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/30000.pth,numbered,6.808447778894333e-06,0.10996187478303909,1.0,0.9774436090225563,48.38091768648484,decoded,direct_vocab,23,11,512,-0.1278907209634781,0.4688938856124878,0.4688938856124878,-0.27153053879737854,0.9955297112464905,0.9955297112464905,0.4709993898868561,0.03397175669670105,0.024364091455936432,0.02916792407631874,0.03447588533163071,0.024221768602728844,0.029515596106648445,2.396090030670166,2.3962154388427734,0.09961680322885513,0.19493916630744934,0.09780246764421463,0.19320827722549438,48.380891820628676
30200,30200.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/30200.pth,numbered,6.80874882164062e-06,0.10982967913150787,1.0,0.9774436090225563,48.37699649034751,decoded,direct_vocab,23,11,512,-0.1286810040473938,0.4687492549419403,0.4687492549419403,-0.27329474687576294,0.9955370426177979,0.9955370426177979,0.4708506464958191,0.033977508544921875,0.02434193529188633,0.029159720987081528,0.03448069468140602,0.024200476706027985,0.029507024213671684,2.396090030670166,2.396214485168457,0.09962731599807739,0.1949470341205597,0.09780506789684296,0.1932063102722168,48.37697327209248
30400,30400.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/30400.pth,numbered,6.806039891671389e-06,0.109697625041008,1.0,0.9774436090225563,48.37294393731638,decoded,direct_vocab,23,11,512,-0.12952375411987305,0.4686005115509033,0.4686005115509033,-0.2751738429069519,0.9955440163612366,0.9955440163612366,0.47069793939590454,0.03398032486438751,0.024323832243680954,0.029152078554034233,0.03448159992694855,0.024182837456464767,0.029497859999537468,2.396089792251587,2.3962137699127197,0.0996311604976654,0.19495612382888794,0.0978081077337265,0.19320526719093323,48.37292192120828
30600,30600.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/30600.pth,numbered,6.800621122238226e-06,0.10958489030599594,1.0,0.9774436090225563,48.3689275253603,decoded,direct_vocab,23,11,512,-0.13057848811149597,0.46845167875289917,0.46845167875289917,-0.27750444412231445,0.9955500364303589,0.9955500364303589,0.47054558992385864,0.03397266939282417,0.024311108514666557,0.02914188802242279,0.03447214886546135,0.024170512333512306,0.029486361891031265,2.396090507507324,2.3962128162384033,0.09963057190179825,0.19496439397335052,0.09781114757061005,0.19320464134216309,48.36890682515926
30800,30800.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/30800.pth,numbered,6.800320079491939e-06,0.10948169231414795,1.0,0.9774436090225563,48.364918321650386,decoded,direct_vocab,23,11,512,-0.13157770037651062,0.46830397844314575,0.46830397844314575,-0.27971774339675903,0.9955556988716125,0.9955556988716125,0.4703945517539978,0.03396768867969513,0.024306001141667366,0.029136843979358673,0.03446605056524277,0.02416529692709446,0.029479878023266792,2.3960893154144287,2.396211862564087,0.09963611513376236,0.19498169422149658,0.09781435877084732,0.19320449233055115,48.364901491567856
31000,31000.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/31000.pth,numbered,6.794901764806127e-06,0.10941731184720993,1.0,0.9774436090225563,48.36102619510287,decoded,direct_vocab,23,11,512,-0.13241034746170044,0.4681606888771057,0.4681606888771057,-0.28157520294189453,0.9955599904060364,0.9955599904060364,0.47024860978126526,0.0339721217751503,0.024312978610396385,0.029142551124095917,0.03447006642818451,0.02417270466685295,0.029485272243618965,2.3960886001586914,2.3962113857269287,0.09963925182819366,0.19500494003295898,0.09781727939844131,0.19320453703403473,48.36100688886334
31200,31200.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/31200.pth,numbered,6.797310106776422e-06,0.1093686893582344,1.0,0.9774436090225563,48.35725956202977,decoded,direct_vocab,23,11,512,-0.13283151388168335,0.46802300214767456,0.46802300214767456,-0.2825555205345154,0.9955655932426453,0.9955655932426453,0.47010764479637146,0.033974289894104004,0.02432180754840374,0.029148049652576447,0.03447083383798599,0.024181602522730827,0.029489412903785706,2.396087169647217,2.396210193634033,0.09963537752628326,0.19501423835754395,0.09781990945339203,0.19320476055145264,48.357241976383435
31400,31400.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/31400.pth,numbered,6.791289251850685e-06,0.10931751877069473,1.0,0.9774436090225563,48.353535457104066,decoded,direct_vocab,23,11,512,-0.1335219293832779,0.467886745929718,0.467886745929718,-0.28410863876342773,0.9955717921257019,0.9955717921257019,0.46996787190437317,0.03398224338889122,0.02432584948837757,0.02915404736995697,0.03447864204645157,0.02418503724038601,0.029494600370526314,2.3960866928100586,2.396209716796875,0.09963177144527435,0.19502636790275574,0.0978228747844696,0.19320616126060486,48.353519687929
31600,31600.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/31600.pth,numbered,6.783763637940865e-06,0.10927669703960419,1.0,0.9774436090225563,48.34988275965857,decoded,direct_vocab,23,11,512,-0.13428883254528046,0.46775105595588684,0.46775105595588684,-0.2858247458934784,0.9955766201019287,0.9955766201019287,0.4698292911052704,0.033977899700403214,0.024321705102920532,0.029149802401661873,0.03447457030415535,0.024180911481380463,0.029490457847714424,2.3960869312286377,2.396209239959717,0.09962718933820724,0.19504308700561523,0.09782624989748001,0.1932089924812317,48.3498564440895
31800,31800.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/31800.pth,numbered,6.778946954000276e-06,0.10921341925859451,1.0,0.9774436090225563,48.3461341139268,decoded,direct_vocab,23,11,512,-0.13453608751296997,0.46761247515678406,0.46761247515678406,-0.28643694519996643,0.9955804347991943,0.9955804347991943,0.4696882963180542,0.03397471830248833,0.02432042360305786,0.029147570952773094,0.034471724182367325,0.024179350584745407,0.029488254338502884,2.396087169647217,2.3962080478668213,0.09961699694395065,0.19505512714385986,0.09782934933900833,0.19321216642856598,48.34610960022081
32000,32000.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/32000.pth,numbered,6.777441740268841e-06,0.10915601998567581,1.0,0.9774436090225563,48.342506382154504,decoded,direct_vocab,23,11,512,-0.13463371992111206,0.46747997403144836,0.46747997403144836,-0.28672704100608826,0.9955837726593018,0.9955837726593018,0.4695536196231842,0.0339743010699749,0.024317793548107147,0.029146047309041023,0.03447209298610687,0.024176819249987602,0.029487423598766327,2.3960866928100586,2.396207094192505,0.09961320459842682,0.1950732320547104,0.09783241152763367,0.19321595132350922,48.34249629717302
32200,32200.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/32200.pth,numbered,6.776538612029981e-06,0.10909809172153473,1.0,0.9774436090225563,48.338731081210014,decoded,direct_vocab,23,11,512,-0.13496734201908112,0.46734073758125305,0.46734073758125305,-0.2875242233276367,0.9955874085426331,0.9955874085426331,0.46941205859184265,0.03397708758711815,0.024321652948856354,0.02914937026798725,0.03447532281279564,0.0241819079965353,0.029492327943444252,2.396085262298584,2.3962061405181885,0.09961501508951187,0.19509468972682953,0.09783578664064407,0.19322127103805542,48.33871605376546
32400,32400.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/32400.pth,numbered,6.7732275965681765e-06,0.10903291404247284,1.0,0.9774436090225563,48.33511876019359,decoded,direct_vocab,23,11,512,-0.13498510420322418,0.4672079086303711,0.4672079086303711,-0.28764501214027405,0.9955915212631226,0.9955915212631226,0.46927669644355774,0.03397547826170921,0.024328958243131638,0.029152218252420425,0.03447370603680611,0.024190613999962807,0.029496612027287483,2.396084785461426,2.3962056636810303,0.09960972517728806,0.1951073706150055,0.09783951938152313,0.1932273507118225,48.33510346076131
32600,32600.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/32600.pth,numbered,6.771722382836742e-06,0.10896546393632889,1.0,0.9774436090225563,48.33192957999419,decoded,direct_vocab,23,11,512,-0.13487297296524048,0.4670930504798889,0.4670930504798889,-0.28747811913490295,0.9955962896347046,0.9955962896347046,0.4691590964794159,0.03397152200341225,0.024338210001587868,0.029154866933822632,0.034470051527023315,0.024200892075896263,0.029500687494874,2.396084785461426,2.396204710006714,0.0996047854423523,0.1951236128807068,0.09784343093633652,0.19323380291461945,48.331914911613396
32800,32800.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/32800.pth,numbered,6.7732275965681765e-06,0.10891483724117279,1.0,0.9774436090225563,48.32886621345211,decoded,direct_vocab,23,11,512,-0.134544238448143,0.46698233485221863,0.46698233485221863,-0.2868468761444092,0.9956013560295105,0.9956013560295105,0.469045490026474,0.0339725986123085,0.02434750832617283,0.02916005253791809,0.03447068855166435,0.02421141415834427,0.029506759718060493,2.3960845470428467,2.3962037563323975,0.09960231930017471,0.19514453411102295,0.09784769266843796,0.19324107468128204,48.32885370651716
33000,33000.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/33000.pth,numbered,6.765099442418432e-06,0.10889551788568497,1.0,0.9774436090225563,48.325973656168976,decoded,direct_vocab,23,11,512,-0.1338839828968048,0.46687769889831543,0.46687769889831543,-0.285504549741745,0.9956060647964478,0.9956060647964478,0.4689381718635559,0.03396155685186386,0.024356305599212646,0.029158931225538254,0.03445945680141449,0.024221351370215416,0.029506675899028778,2.3960845470428467,2.396202564239502,0.09960087388753891,0.1951606571674347,0.09785187989473343,0.19324855506420135,48.325965337293056
33200,33200.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/33200.pth,numbered,6.766905698896153e-06,0.10885283350944519,1.0,0.9774436090225563,48.32308999923703,decoded,direct_vocab,23,11,512,-0.1332520693540573,0.46677374839782715,0.46677374839782715,-0.2842218279838562,0.9956114292144775,0.9956114292144775,0.46883124113082886,0.03393891081213951,0.024358658120036125,0.029148783534765244,0.034437477588653564,0.02422506920993328,0.029498446732759476,2.3960843086242676,2.3962018489837646,0.09959997236728668,0.19516918063163757,0.0978563204407692,0.19325664639472961,48.32307932155387
33400,33400.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/33400.pth,numbered,6.763293185940711e-06,0.10883300006389618,1.0,0.9774436090225563,48.32021630213114,decoded,direct_vocab,23,11,512,-0.13233672082424164,0.46666988730430603,0.46666988730430603,-0.2823338210582733,0.9956170320510864,0.9956170320510864,0.4687242805957794,0.033919643610715866,0.024363446980714798,0.029141545295715332,0.03441890701651573,0.02423117496073246,0.02949311025440693,2.3960845470428467,2.3962008953094482,0.09959956258535385,0.19518426060676575,0.0978609099984169,0.19326476752758026,48.32020450169823
33600,33600.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/33600.pth,numbered,6.756670700269751e-06,0.10879255831241608,1.0,0.9774436090225563,48.31744755888535,decoded,direct_vocab,23,11,512,-0.13155966997146606,0.46657127141952515,0.46657127141952515,-0.2807368338108063,0.9956223368644714,0.9956223368644714,0.46862274408340454,0.033904239535331726,0.02436702698469162,0.029135633260011673,0.03440409526228905,0.024236345663666725,0.029489383101463318,2.396085023880005,2.3961997032165527,0.09959611296653748,0.19519373774528503,0.09786546975374222,0.19327282905578613,48.317433094280915
33800,33800.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/33800.pth,numbered,6.757874871254899e-06,0.10874567925930023,1.0,0.9774436090225563,48.31475415530084,decoded,direct_vocab,23,11,512,-0.1296127438545227,0.46647512912750244,0.46647512912750244,-0.2766406834125519,0.9956274032592773,0.9956274032592773,0.4685238003730774,0.03389076888561249,0.024358905851840973,0.02912483736872673,0.03439102694392204,0.024229643866419792,0.02948043867945671,2.396084785461426,2.3961989879608154,0.0995955839753151,0.19520315527915955,0.09786994010210037,0.19328120350837708,48.314744904586966
34000,34000.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/34000.pth,numbered,6.755767572030891e-06,0.10870946943759918,1.0,0.9774436090225563,48.31197177723982,decoded,direct_vocab,23,11,512,-0.12768018245697021,0.4663744568824768,0.4663744568824768,-0.27257612347602844,0.9956324696540833,0.9956324696540833,0.4684202969074249,0.033879604190588,0.02435017190873623,0.02911488711833954,0.03438059613108635,0.024221954867243767,0.029472343623638153,2.3960845470428467,2.396198272705078,0.09959807246923447,0.19521701335906982,0.0978749692440033,0.19329026341438293,48.31195297030216
34200,34200.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/34200.pth,numbered,6.7560686147771776e-06,0.10867911577224731,1.0,0.9774436090225563,48.309328486810905,decoded,direct_vocab,23,11,512,-0.12614065408706665,0.46627989411354065,0.46627989411354065,-0.26934534311294556,0.9956371784210205,0.9956371784210205,0.46832311153411865,0.03386441245675087,0.024346768856048584,0.029105590656399727,0.034366004168987274,0.024219244718551636,0.02946438267827034,2.3960843086242676,2.3961973190307617,0.09959984570741653,0.19523252546787262,0.09788014739751816,0.19329951703548431,48.30931880292999
34400,34400.pth,/content/modular-addition-feature-learning/src/saved_models/p_23_dmlp_512_ReLU_random_scale_0.1_decay_2.0_08180102/34400.pth,numbered,6.75396131555317e-06,0.10865407437086105,1.0,0.9774436090225563,48.306882051618786,decoded,direct_vocab,23,11,512,-0.12453664094209671,0.46619361639022827,0.46619361639022827,-0.2659708857536316,0.9956421256065369,0.9956421256065369,0.468234121799469,0.033847227692604065,0.0243493914604187,0.029098309576511383,0.03434945270419121,0.02422226220369339,0.02945820428431034,2.396084785461426,2.3961968421936035,0.09959845244884491,0.1952383816242218,0.09788551181554794,0.1933087706565857,48.30687906944193
